transaction_id,vehicle_id,customer_id,salesperson_id,dealership_id,sale_date,sale_price,trade_in_vehicle_id,financing_type,sale_status
60392,52158,15093,2007,1002,2026-01-23,31913.64,52548,cash,completed
60393,52149,14938,2027,1001,2025-03-22,12011.43,,CASH,completed
60394,51936,12974,2006,1003,2025-08-10,42620.92,,LEASE,completed
60395,51998,11955,2013,1004,2026-06-21,36403.04,,FINANCE,completed
60396,53471,12779,2005,1001,2025-09-26,11400.82,,LEASE,completed
60397,50674,12173,2012,1001,2025-11-08,47249.39,,CASH,completed
60398,53405,10519,2001,1002,2026-01-23,29823.25,,leasee,completed
60399,50548,11042,2005,1006,2025-12-02,26756.31,,CASH,completed
60400,53247,12492,2004,1002,2026-04-29,13416.75,,lease ,completed
60401,51950,999999999,2024,1005,2025-09-26,49168.21,,CASH,completed
60402,50937,11209,2014,1005,2026-03-12,27227.15,,cash,completed
60403,50636,10154,2025,1005,2026-04-22,15820.13,51146,LEASE,completed
60404,50207,10823,2002,1005,2025-10-26,16228.06,,FINANCE,completed
60405,53029,10115,2022,1006,2026-06-01,41211.96,52234,Lease,completed
60406,53318,13902,2023,1005,2025-04-26,15485.51,50439,cash,completed
60407,50104,10537,2018,1004,2025-04-19,21484.48,,finance ,completed
60408,54034,11584,2026,1003,2024-04-29,12578.83,,finance,completed
60409,50355,12801,2021,1004,2026-05-10,53886.69,,finance,completed
60410,52458,13033,2027,1002,2025-07-04,27390.84,,CASH,completed
60411,52932,11211,2004,1004,2024-07-28,26565.97,53579,CASH,completed
60412,50468,13006,2028,1002,2026-04-03,18716.96,,cash,completed
60413,52913,13087,2020,1002,2026-06-07,38495.15,,leasee,completed
60414,50392,14113,2003,1001,2026-04-15,17595.84,,lease ,completed
60415,50183,12349,2020,1005,2025-12-02,17834.24,52006,CASH,completed
60416,51345,11946,2019,1004,2026-06-23,27907.11,50150,finance,completed
60417,51147,11969,2028,1003,2026-06-13,45075.63,,finance,completed
60418,51199,13335,2005,1001,2026-06-30,29196.4,,lease,completed
60419,52845,12351,2028,1002,2025-07-25,21079.55,,cash ,completed
60420,53139,13656,2011,1002,2025-10-26,50947.1,,cash,completed
60421,52992,12573,2024,1006,2025-01-13,31632.98,50287,cash,completed
60422,50461,13236,2018,1002,2025-06-30,36566.87,,CASH,completed
60423,50540,10558,2011,1004,2025-01-01,51095.53,,cash,completed
60424,51129,14814,2001,1005,2025-03-08,41023.39,51866,FINANCE,completed
60425,51548,14817,2009,1002,2025-08-22,21702.12,53948,cash ,completed
60426,50633,12801,2006,1001,2026-05-23,14055.65,,FINANCE,completed
60427,52409,13892,2027,1004,2025-08-13,15022.08,,finance ,completed
60428,53388,14276,2015,1001,2025-12-23,19349.97,,FINANCE,completed
60429,50316,10849,2020,1006,2025-11-26,35822.1,,cash ,completed
60430,50116,13890,2009,1001,2024-09-11,12771.64,,lease ,completed
60431,53966,11521,2006,1001,2025-03-31,24103.68,,Cash,completed
60432,52034,10146,2001,1005,2026-05-08,13705.64,53727,cash,completed
60433,50485,11817,2017,1004,2025-08-12,15510.39,,Finance,completed
60434,51739,13715,2015,1005,2025-10-25,37241.1,,finance,completed
60435,52719,13933,2016,1002,2026-07-03,14845.0,52229,cash ,completed
60436,50127,14191,2024,1001,2026-05-10,32683.68,,lease,completed
60437,51876,10417,2015,1002,2024-07-02,40863.53,51972,finance ,completed
60438,52154,13522,2024,1006,2025-10-04,26762.49,,finance,completed
60439,53442,13906,2005,1005,2026-04-26,12816.48,,lease ,completed
60440,53548,13646,2020,1001,2025-07-01,41946.78,53570,cash,completed
60441,51081,14635,2003,1006,2025-03-22,44186.93,,lease,completed
60442,53803,10939,2006,1006,2026-03-28,47741.27,,Lease,completed
60443,53610,15059,2017,1003,2024-06-25,26697.42,,leasee,completed
60444,53047,10182,2027,1002,2025-10-25,48978.07,,cash,completed
60445,53997,12238,2030,1004,2025-12-27,21916.42,,cash,completed
60446,53234,14402,2016,1006,2025-10-05,53466.65,,leasee,completed
60447,50772,11977,2010,1006,2025-08-10,38225.53,52545,CASH,completed
60448,51984,14463,2020,1005,2026-05-11,27484.93,,Finance,completed
60449,51746,13328,2020,1001,2025-12-08,10738.36,,Finance,completed
60450,50574,13292,2008,1001,2024-10-18,48977.12,,Finance,completed
60451,53544,14112,2021,1001,2025-06-07,33225.85,,cash,completed
60452,50616,13381,2024,1001,2026-03-23,45068.24,,LEASE,completed
60453,53743,14956,2028,1003,2025-06-03,47663.31,53886,cash,completed
60454,50606,13246,2014,1001,2026-04-23,48908.36,,lease ,completed
60455,52449,13451,2019,1002,2026-01-26,32140.9,,LEASE,completed
60456,52535,999999999,2009,1002,2025-08-26,10586.58,,finance ,completed
60457,50841,12011,2030,1002,2026-06-27,53531.11,,cash ,completed
60458,53221,10361,2008,1001,2026-07-01,42816.93,,lease ,completed
60459,50658,15101,2014,1002,2026-05-02,-251.9,,cash,completed
60460,51697,13292,2001,1001,2025-06-30,30439.31,,leasee,completed
60461,53897,12025,2011,1005,2026-03-14,21475.45,,cash,completed
60462,52376,13052,2001,1006,2026-06-17,15207.19,51512,cash,completed
60463,51933,12416,2016,1006,2026-02-23,38970.23,,cash ,completed
60464,53824,12268,2014,1002,2026-03-31,44653.84,,LEASE,completed
60465,53850,11350,2023,1005,2025-08-16,16293.92,52467,lease ,completed
60466,53082,13823,2010,1004,2026-04-06,28635.39,,cash,completed
60467,53504,14711,2025,1003,2026-05-29,15562.94,,FINANCE,completed
60468,52853,13027,2011,1004,2024-01-01,10420.64,,lease,completed
60469,50993,12195,2021,1003,2026-07-01,36146.33,,lease,completed
60470,52889,14971,2017,1002,2026-06-26,19273.7,,cash ,completed
60471,51048,10280,2007,1003,2024-11-16,36105.24,,Finance,completed
60472,50154,10162,2003,1006,2026-06-10,31472.42,,FINANCE,completed
60473,52639,12078,2020,1005,2026-04-22,20881.42,,Lease,completed
60474,53927,14272,2020,1005,2026-05-06,12086.88,52303,cash,completed
60475,51092,10244,2022,1001,2025-12-04,19275.32,51506,FINANCE,completed
60476,52770,12561,2018,1005,2026-06-05,50178.19,,LEASE,completed
60477,53193,13445,2007,1006,2025-02-23,12183.93,,finance,completed
60478,52578,12034,2026,1006,2026-04-26,25093.14,,Finance,completed
60479,52494,11338,2025,1002,2026-01-11,23105.87,52966,lease ,completed
60480,52777,15106,2017,1005,2026-01-26,13004.2,53704,Cash,completed
60481,51344,13673,2015,1001,2025-04-01,42097.45,,finance,completed
60482,50442,12419,2018,1004,2025-07-28,34392.39,,finance,completed
60483,52002,14943,2016,1006,2025-10-18,26421.55,,cash,completed
60484,51184,10741,2015,1002,2026-05-05,23509.74,52999,Finance,completed
60485,52585,14894,2023,1001,2026-02-15,35828.43,51766,cash,completed
60486,52143,999999999,2021,1002,2024-11-06,11748.74,,FINANCE,completed
60487,51262,12947,2012,1006,2024-12-20,13121.31,,cash ,completed
60488,50354,14043,2009,1001,2024-06-03,30663.76,,Lease,completed
60489,50996,11171,2005,1001,2026-04-23,29646.44,,Lease,completed
60490,51485,12747,2027,1003,2026-04-21,37257.78,53059,Cash,completed
60491,53687,11827,2026,1001,2026-02-22,28661.78,,cash,completed
60492,53818,11731,2006,1002,2025-05-14,21433.63,,FINANCE,completed
60493,52560,12573,2022,1005,2026-02-05,17190.71,,Finance,completed
60494,50186,10817,2011,1005,2026-04-03,14521.03,,lease ,completed
60495,53454,10242,2020,1004,2025-03-24,31566.48,,Cash,completed
60496,52088,12820,2005,1006,2026-03-27,52401.59,53007,Cash,completed
60497,50586,11205,2005,1002,2025-10-02,13636.13,,cash,completed
60498,50028,14592,2003,1003,2026-04-17,47392.86,,cash,completed
60499,52003,13669,2004,1003,2026-06-10,52339.35,50418,FINANCE,completed
60500,50410,11950,2022,1006,2026-06-29,-448.72,,Finance,completed
60501,53397,14989,2017,1001,2025-02-03,31133.62,,CASH,completed
60502,53609,13437,2018,1004,2025-11-12,34748.1,,leasee,completed
60503,52407,13880,2025,1003,2025-07-06,27924.8,50003,finance ,completed
60504,53982,11478,2019,1002,2026-05-02,14709.26,,CASH,completed
60505,50946,10101,2013,1001,2025-07-01,16860.24,,cash ,completed
60506,50232,13282,2021,1004,2025-07-11,41112.66,,Finance,completed
60507,52826,11039,2004,1004,2026-05-21,17037.98,,cash ,completed
60508,50408,10451,2024,1006,2026-01-20,15141.8,,lease ,completed
60509,51484,11012,2015,1004,2026-05-28,43834.52,,leasee,completed
60510,53992,12043,2016,1002,2024-04-22,39650.28,,cash ,completed
60511,50177,11947,2001,1001,2026-07-04,36793.17,,finance,completed
60512,50590,12263,2019,1002,2024-04-12,-193.88,50437,lease,completed
60513,51159,13888,2018,1002,2026-03-15,16497.63,,lease ,completed
60514,53536,10176,2010,1006,2026-05-02,44576.81,,Cash,completed
60515,53070,14853,2018,1001,2026-06-21,28398.38,,Lease,completed
60516,53921,14753,2009,1001,2024-11-21,35927.72,,CASH,completed
60517,53758,10755,2023,1001,2025-12-24,23734.15,,finance ,completed
60518,51520,10672,2024,1005,2023-12-15,40209.91,,Finance,completed
60519,50139,13853,2020,1004,2026-06-24,29693.99,53404,finance ,completed
60520,50083,12111,2017,1001,2025-12-05,23894.84,,Lease,completed
60521,50129,11774,2030,1004,2025-10-29,44385.75,,finance,completed
60522,50057,13897,2022,1006,2026-05-03,24516.34,,CASH,completed
60523,52764,14622,2008,1001,2025-03-02,32017.05,,finance,completed
60524,52846,14845,2013,1001,2024-08-26,33623.36,,cash,completed
60525,51878,11306,2005,1002,2026-05-29,18839.73,51725,lease,completed
60526,51420,13675,2029,1004,2025-06-23,21639.74,,finance,completed
60527,51063,10253,2003,1004,2025-05-22,17528.15,,cash ,completed
60528,52434,13540,2018,1002,2024-05-23,16224.86,,Lease,completed
60529,50480,12528,2007,1005,2026-06-24,49314.02,52905,Lease,completed
60530,53399,11277,2015,1005,2025-08-27,10522.21,,Cash,completed
60531,53663,14611,2015,1006,2025-12-28,30732.33,,finance ,completed
60532,53129,11304,2025,1002,2025-08-31,50255.35,,lease,completed
60533,53641,11550,2003,1003,2026-02-19,23878.09,,lease ,completed
60534,51471,14166,2015,1002,2024-06-16,50502.43,,Finance,completed
60535,50957,15127,2016,1003,2026-01-19,34726.56,51516,lease,completed
60536,50319,13438,2010,1003,2026-04-19,37284.63,51959,Lease,completed
60537,53142,12181,2016,1005,2025-03-31,57817.14,51527,Finance,completed
60538,52711,999999999,2011,1005,2025-04-21,38672.18,53770,finance,completed
60539,52797,11987,2011,1005,2023-12-29,20585.42,,cash,completed
60540,53713,13521,2017,1006,2025-08-07,45062.01,,Finance,completed
60541,53120,11527,2003,1003,2026-06-19,47251.97,,finance,completed
60542,52998,14001,2004,1004,2024-01-31,24421.89,,finance,completed
60543,50414,10815,2029,1001,2024-10-15,22374.46,,finance,completed
60544,51180,12501,2008,1002,2024-11-18,54969.57,,Cash,completed
60545,51244,10767,2010,1006,2025-02-28,31066.24,,finance,completed
60546,50224,14827,2004,1001,2025-08-31,35866.4,,Finance,completed
60547,50928,10145,2030,1004,2025-10-09,59890.31,,FINANCE,completed
60548,52634,12477,2003,1003,2026-06-18,27219.57,51375,finance,completed
60549,50315,12867,2010,1004,2025-11-06,36392.98,,Lease,completed
60550,50879,13637,2003,1005,2025-05-12,39932.51,50664,Finance,completed
60551,50115,11804,2005,1003,2025-04-14,36451.55,,cash,completed
60552,53988,10957,2015,1006,2026-03-19,19144.24,52186,cash,completed
60553,53125,11584,2003,1006,2025-12-09,13636.36,,Lease,completed
60554,777777777,12140,2011,1001,2024-07-26,12442.27,,Cash,completed
60555,50031,14208,2026,1003,2025-03-19,52923.36,,leasee,completed
60556,52875,12940,2013,1003,2026-04-20,42568.51,51466,cash,completed
60557,52671,13220,2007,1005,2026-04-08,16147.79,,CASH,completed
60558,52168,999999999,2021,1006,2026-06-26,15910.62,,Finance,completed
60559,50101,15168,2023,1006,2026-06-20,35245.86,,finance,completed
60560,53614,14557,2021,1004,2024-12-22,23102.89,,FINANCE,completed
60561,52133,14178,2013,1004,2026-06-16,13702.72,,lease ,completed
60562,53458,13264,2007,1003,2024-05-21,25661.06,51263,cash,completed
60563,51940,10820,2004,1006,2026-03-23,10581.25,52489,finance,completed
60564,53178,10864,2012,1001,2025-10-30,49763.41,,Cash,completed
60565,53593,13189,2012,1001,2025-11-22,40955.38,,Cash,completed
60566,52211,11072,2007,1003,2024-08-27,27637.64,,finance,completed
60567,52950,11090,2023,1004,2025-05-28,16822.08,54040,Lease,completed
60568,51902,11470,2014,1001,2026-04-07,46718.37,,LEASE,completed
60569,52025,11288,2024,1004,2025-10-14,44136.44,,LEASE,completed
60570,50457,14489,2009,1004,2024-07-04,45811.9,,Lease,completed
60571,53076,10517,2030,1003,2025-08-24,27361.81,,cash,completed
60572,53648,10283,2017,1005,2024-12-09,13754.71,,CASH,completed
60573,53984,14164,2002,1005,2025-07-03,34695.03,,finance,completed
60574,51995,11454,2023,1003,2025-09-12,8852.81,,leasee,completed
60575,53067,10742,2023,1001,2026-04-03,12663.84,,cash,completed
60576,53796,11284,2011,1004,2026-05-06,49589.04,,FINANCE,completed
60577,51143,11531,2030,1006,2023-11-22,17950.83,53396,Lease,completed
60578,52710,13090,2002,1006,2026-04-26,18768.54,,Lease,completed
60579,51718,13500,2025,1006,2026-05-04,16787.65,,cash ,completed
60580,53131,14950,2028,1004,2025-09-19,37897.4,,cash,completed
60581,52460,12005,2028,1002,2025-05-05,33520.27,,finance,completed
60582,53664,999999999,2022,1004,2026-02-16,35620.33,53355,finance ,completed
60583,51428,13033,2001,1005,2026-02-26,34451.54,,lease ,completed
60584,53389,13934,2002,1004,2024-12-12,9328.54,,cash ,completed
60585,53100,14517,2018,1004,2025-11-22,49786.62,53574,cash,completed
60586,50806,10734,2014,1002,2024-07-20,22310.65,51805,FINANCE,completed
60587,51561,11383,2012,1004,2024-02-22,19081.39,,cash,completed
60588,51334,12283,2001,1002,2026-06-06,48072.69,,leasee,completed
60589,53352,12369,2022,1004,2025-12-20,33072.29,,Cash,completed
60590,53450,10651,2030,1003,2026-05-07,22511.84,,finance,completed
60591,53320,11458,2008,1003,2026-06-24,22234.2,50046,FINANCE,completed
60592,53505,13594,2028,1001,2024-09-13,50101.85,52037,FINANCE,completed
60593,53141,11400,2016,1002,2026-04-13,22727.5,,lease ,completed
60594,50869,14150,2018,1004,2026-04-03,17621.56,50398,CASH,completed
60595,51078,13317,2030,1003,2025-04-19,53510.53,,cash,completed
60596,52502,12501,2021,1004,2026-06-10,42036.11,,lease ,completed
60597,50058,13408,2007,1003,2026-01-13,8588.9,,CASH,completed
60598,52723,14354,2022,1006,2025-12-29,19970.02,,finance,completed
60599,52836,12001,2010,1006,2026-06-05,44367.93,,lease,completed
60600,50014,13678,2025,1001,2026-06-01,42001.72,,CASH,completed
60601,52208,10070,2029,1006,2025-12-06,41681.16,,finance,completed
60602,50105,12932,2015,1002,2024-03-26,34064.12,,lease ,completed
60603,52540,10374,2023,1002,2025-11-13,26652.04,,cash,completed
60604,52616,12181,2020,1006,2025-02-06,18459.76,,finance,completed
60605,52854,14121,2006,1005,2024-07-03,49631.21,,cash ,completed
60606,51682,13982,2014,1003,2026-06-26,24631.63,,cash,completed
60607,50481,10999,2022,1004,2025-08-10,38344.93,,finance,completed
60608,50873,12146,2005,1002,2026-04-21,37989.85,50629,LEASE,completed
60609,53457,13810,2006,1003,2025-05-29,27333.55,,cash ,completed
60610,50604,10502,2012,1005,2026-06-17,43315.73,,finance ,completed
60611,51371,10630,2024,1004,2025-11-11,36983.08,,LEASE,completed
60612,51209,11989,2024,1003,2026-02-01,18926.15,,finance,completed
60613,53331,10842,2011,1006,2026-01-23,28549.18,,LEASE,completed
60614,50286,13058,2024,1004,2026-05-21,14166.79,,finance,completed
60615,50367,10364,2009,1001,2026-05-27,49342.68,,Lease,completed
60616,51766,12637,2020,1001,2024-02-27,28953.38,,FINANCE,completed
60617,50910,10731,2024,1004,2025-10-14,29923.75,,finance ,completed
60618,52269,12106,2018,1001,2025-05-25,34192.76,,FINANCE,completed
60619,52517,13479,2019,1001,2026-06-14,26218.17,,Cash,completed
60620,50843,13432,2003,1005,2024-03-02,21962.68,,Finance,completed
60621,52399,11914,2003,1003,2025-05-13,24398.13,,finance,completed
60622,53944,11894,2024,1001,2024-07-27,35832.57,,CASH,completed
60623,52423,13528,2025,1006,2026-02-12,26904.05,,lease,completed
60624,52019,14415,2026,1006,2026-06-17,39028.24,53734,Finance,completed
60625,50420,13834,2021,1005,2025-09-20,22700.04,,Lease,completed
60626,52683,10083,2008,1004,2025-04-30,45724.46,,finance ,completed
60627,50090,12104,2016,1006,2025-09-16,43892.68,,Lease,completed
60628,51661,10824,2011,1001,2024-09-08,18930.85,,Lease,completed
60629,53658,14089,2024,1004,2026-02-02,35602.44,,finance,completed
60630,53815,13310,2018,1006,2024-05-11,43713.91,,finance,completed
60631,53639,14768,2017,1005,2026-01-05,49251.58,,leasee,completed
60632,50298,10278,2021,1002,2025-11-14,29019.09,,leasee,completed
60633,53361,14268,2001,1006,2026-07-03,29785.01,,lease,completed
60634,52231,14401,2020,1003,2026-05-21,18633.32,,LEASE,completed
60635,53938,14059,2001,1006,2026-06-25,23417.79,,lease,completed
60636,52432,14793,2002,1004,2024-06-14,30784.17,,cash,completed
60637,52746,13547,2003,1004,2025-01-06,32374.8,,FINANCE,completed
60638,53368,14052,2005,1004,2026-06-27,25480.62,,FINANCE,completed
60639,50912,14521,2011,1006,2025-10-07,16352.26,,cash ,completed
60640,53545,13036,2015,1001,2025-02-11,33608.21,,lease ,completed
60641,50518,12132,2006,1004,2025-09-13,55335.35,,finance ,completed
60642,53204,10036,2014,1002,2026-05-29,14914.54,,LEASE,completed
60643,53211,12735,2019,1006,2026-05-14,16842.83,,CASH,completed
60644,52145,12867,2015,1003,2025-09-28,28327.4,,Finance,completed
60645,51487,14235,2012,1001,2026-01-04,14073.21,52208,leasee,completed
60646,52204,13097,2009,1001,2026-04-08,15016.61,,cash,completed
60647,52803,11387,2013,1005,2026-05-14,29860.52,,Lease,completed
60648,51328,11573,2012,1001,2026-06-28,52240.78,,finance,completed
60649,52606,13395,2021,1005,2024-08-09,21423.85,,FINANCE,completed
60650,51249,14325,2018,1003,2024-09-29,10188.24,,finance,completed
60651,53212,10924,2028,1006,2025-08-14,12299.24,,finance,completed
60652,52772,14413,2001,1006,2025-05-19,17029.26,,finance ,completed
60653,51797,14841,2022,1002,2026-04-05,24861.6,,CASH,completed
60654,50448,10254,2003,1006,2026-07-06,55923.29,,finance ,completed
60655,52748,11507,2004,1004,2026-03-24,-495.65,,Finance,completed
60656,51932,12326,2018,1001,2024-08-04,49943.12,,finance,completed
60657,53333,14775,2017,1004,2026-06-30,48053.57,,cash,completed
60658,53434,15079,2019,1004,2025-05-03,33859.04,,lease,completed
60659,53373,11625,2009,1001,2026-02-22,22871.42,,cash,completed
60660,50039,12581,2022,1003,2023-11-30,13909.59,,Cash,completed
60661,51403,11505,2020,1002,2025-04-29,19042.36,,cash,completed
60662,50551,12735,2013,1004,2025-09-28,37040.94,54024,cash,completed
60663,53046,14277,2023,1005,2026-02-11,24222.86,50178,finance,completed
60664,50143,11886,2018,1004,2026-06-23,21265.09,,leasee,completed
60665,52018,14279,2026,1004,2025-08-19,18196.74,53781,Cash,completed
60666,50688,11139,2011,1002,2026-05-14,42316.24,,Finance,completed
60667,50834,13335,2022,1006,2025-09-05,42737.73,,cash,completed
60668,53424,10883,2007,1002,2025-03-17,12061.7,52169,lease ,completed
60669,50076,14680,2007,1001,2024-09-03,-2.93,52147,finance,completed
60670,51602,10849,2006,1006,2026-04-11,18302.81,53561,cash,completed
60671,53316,11893,2013,1002,2025-09-21,-419.56,,cash,completed
60672,51333,10013,2018,1001,2026-06-12,52360.21,,CASH,completed
