payment_id,reference_type,reference_id,payment_date,amount,method
100627,service,81058,2024-11-30,410.06,cash
100628,service,81058,2024-11-30,410.06,financing
100629,service,81060,2026-04-30,3489.12,cash
100630,service,81061,2026-05-29,-1537.96,check
100631,service,81061,2026-05-29,-1537.96,card
100632,service,81065,2024-07-07,234.22,cash
100633,service,81066,2025-10-23,4104.7,card
100634,service,81067,2024-09-29,542.83,check
100635,service,81073,2026-06-08,3097.54,card
100636,service,81074,2025-03-11,545.26,cash
100637,service,81074,2025-03-11,545.26,financing
100638,service,81075,2025-01-02,1470.84,check
100639,service,81076,2026-01-08,5684.56,card
100640,service,81078,2025-06-29,2889.35,card
100641,service,81079,2025-05-23,4841.43,cash
100642,service,81080,2024-09-13,142.03,check
100643,service,81082,2025-03-18,7715.62,card
100644,service,81084,2025-08-25,2808.03,cash
100645,service,81085,2026-01-24,3391.28,check
100646,service,81088,2025-01-12,484.27,card
100647,service,81089,2026-07-04,5435.39,cash
100648,service,81099,2025-04-16,1786.13,check
100649,service,81101,2026-01-14,5571.1,check
100650,service,81102,2025-09-15,4653.03,financing
100651,service,81104,2025-07-03,2097.07,card
100652,service,81104,2025-07-03,2097.07,cash
100653,service,81105,2025-07-08,1555.07,cash
100654,service,81105,2025-07-08,1555.07,card
100655,service,81106,2026-06-08,5719.8,cash
100656,service,81106,2026-06-08,5719.8,cash
100657,service,81107,2025-04-12,4841.47,check
100658,service,81108,2024-10-17,121.65,card
100659,service,81110,2025-11-26,3298.96,cash
100660,service,81113,2025-09-25,1952.8,check
100661,service,81117,2024-09-15,8050.03,financing
100662,service,81122,2024-12-08,2974.75,card
100663,service,81122,2024-12-08,2974.75,financing
100664,service,81123,2025-11-18,504.9,card
100665,service,81123,2025-11-18,504.9,check
100666,service,81126,2025-11-14,206.02,financing
100667,service,81128,2025-01-12,3732.33,cash
100668,service,81130,2024-10-27,8007.38,card
100669,service,81131,2026-06-08,8306.15,card
100670,service,81132,2025-04-21,2237.32,financing
100671,service,81137,2026-04-22,3388.08,financing
100672,service,81137,2026-04-22,3388.08,card
100673,service,81142,2025-06-29,433.31,card
100674,service,81142,2025-06-29,433.31,check
100675,service,81145,2025-08-15,5137.73,card
100676,service,81146,2026-01-12,1208.39,check
100677,service,81147,2024-10-20,9871.81,card
100678,service,81148,2026-04-16,3042.29,card
100679,service,81150,2025-05-24,1484.24,cash
100680,service,81151,2024-07-20,2948.49,check
100681,service,81151,2024-07-20,2921.72,card
100682,service,81152,2025-06-20,925.23,check
100683,service,81156,2025-10-25,8924.26,card
100684,service,81158,2024-08-14,-681.27,card
100685,service,81161,2025-03-02,18.05,cash
100686,service,81161,2025-03-02,18.05,financing
100687,service,81163,2024-10-06,756.49,cash
100688,service,81163,2024-10-06,756.49,cash
100689,service,81165,2024-11-24,6843.88,cash
100690,service,81167,2025-09-07,3362.09,check
100691,service,81167,2025-09-07,3369.16,cash
100692,service,81168,2025-12-02,2267.04,card
100693,service,81170,2025-06-23,491.18,cash
100694,service,81171,2025-09-13,4951.86,check
100695,service,81172,2025-06-01,836.74,financing
100696,service,81173,2024-10-26,3635.4,check
100697,service,81174,2025-05-23,2849.22,financing
100698,service,81174,2025-05-23,2849.22,cash
100699,service,81176,2026-03-02,1749.72,card
100700,service,81180,2025-03-11,1915.56,card
100701,service,81180,2025-03-11,1915.56,check
100702,service,81182,2025-11-30,3555.18,financing
100703,service,81184,2025-03-23,1154.45,cash
100704,service,81184,2025-03-23,1154.45,check
100705,service,81186,2025-05-02,3210.36,financing
100706,service,81187,2025-05-14,8205.46,financing
100707,service,81188,2025-01-13,5238.64,check
100708,service,81188,2025-01-13,5238.64,financing
100709,service,81189,2025-11-19,1971.72,financing
100710,service,81191,2025-10-05,5263.1,financing
100711,service,81194,2026-04-12,2460.92,card
100712,service,81196,2025-09-21,417.06,check
100713,service,81196,2025-09-21,417.06,card
100714,service,81199,2025-05-10,4152.45,cash
100715,service,81200,2025-03-18,975.97,financing
100716,service,81201,2025-08-21,1076.75,financing
100717,service,81205,2026-03-15,5247.87,check
100718,service,81206,2024-09-29,1009.52,check
100719,service,81211,2026-02-10,3489.11,card
100720,service,81214,2025-07-25,3893.42,cash
100721,service,81215,2026-06-16,6655.34,cash
100722,service,81220,2026-05-11,1500.06,check
100723,service,81223,2026-03-28,600.6,check
100724,service,81224,2025-01-26,3866.35,cash
100725,service,81224,2025-01-26,3866.35,card
100726,service,81225,2026-01-01,229.9,cash
100727,service,81225,2026-01-01,229.9,card
100728,service,81226,2026-07-05,6942.2,check
100729,service,81231,2026-04-25,7319.72,card
100730,service,81237,2025-09-15,2181.55,card
100731,service,81237,2025-09-15,2181.55,card
100732,service,81239,2026-06-03,920.98,financing
100733,service,81239,2026-06-03,930.13,check
100734,service,81241,2024-07-18,1131.63,check
100735,service,81244,2025-03-26,2272.49,card
100736,service,81249,2025-09-07,6065.52,check
100737,service,81252,2025-05-26,771.9,card
100738,service,81254,2025-07-28,3848.12,financing
100739,service,81259,2025-01-02,993.56,check
100740,service,81259,2025-01-02,993.56,check
100741,service,81262,2024-11-24,2284.94,cash
100742,service,81263,2026-06-23,2935.06,card
100743,service,81264,2026-03-12,1178.29,check
100744,service,81267,2025-11-16,8803.62,card
100745,service,81270,2024-08-06,4005.39,card
100746,service,81271,2024-08-04,684.04,cash
100747,service,81272,2026-01-28,745.68,cash
100748,service,81272,2026-01-28,733.97,cash
100749,service,81274,2024-10-05,409.65,cash
100750,service,81274,2024-10-05,409.65,cash
100751,service,81275,2025-05-23,142.75,cash
100752,service,81275,2025-05-23,142.75,cash
100753,service,81276,2025-03-11,1297.1,card
100754,service,81276,2025-03-11,1297.1,financing
100755,service,81277,2024-09-15,686.29,card
100756,service,81281,2025-08-13,1562.1,card
100757,service,81281,2025-08-13,1562.1,cash
100758,service,81285,2024-08-06,1011.95,cash
100759,service,81286,2025-08-16,3249.66,check
100760,service,81289,2025-05-04,401.0,financing
100761,service,81295,2025-12-11,766.24,cash
100762,service,81298,2024-07-15,2090.36,financing
100763,service,81298,2024-07-15,2090.36,card
100764,service,81300,2026-05-13,3693.36,cash
100765,service,81305,2026-06-30,268.54,card
100766,service,81305,2026-06-30,265.26,check
100767,service,81308,2024-08-24,1700.86,check
100768,service,81309,2025-06-01,1337.46,check
100769,service,81311,2026-05-03,521.34,card
100770,service,81312,2024-11-14,5559.13,financing
100771,service,81319,2025-01-20,493.98,financing
100772,service,81319,2025-01-20,493.98,cash
100773,service,81322,2026-01-21,3178.44,cash
100774,service,81323,2026-03-28,1874.76,check
100775,service,81326,2025-06-09,4328.72,cash
100776,service,81329,2024-08-28,5111.71,check
100777,service,81329,2024-08-28,5111.71,card
100778,service,81330,2025-05-16,4969.05,card
100779,service,81330,2025-05-16,4969.05,financing
100780,service,81337,2025-03-30,1962.97,card
100781,service,81338,2025-07-17,2192.76,card
100782,service,81339,2025-09-12,1451.28,card
100783,service,81339,2025-09-12,1451.28,card
100784,service,81343,2025-05-23,2610.01,financing
100785,service,81343,2025-05-23,2610.01,cash
100786,service,81344,2025-07-19,1053.48,financing
100787,service,81344,2025-07-19,1053.48,cash
100788,service,81346,2024-10-17,2165.35,cash
100789,service,81347,2026-05-10,2515.59,card
100790,service,81347,2026-05-10,2515.59,card
100791,service,81353,2024-10-18,1495.29,card
100792,service,81353,2024-10-18,1495.29,financing
100793,service,81354,2025-11-20,7435.15,card
100794,service,81357,2025-12-05,4423.28,financing
100795,service,81358,2025-10-23,669.77,cash
100796,service,81358,2025-10-23,669.77,check
100797,service,81359,2026-02-11,6130.78,card
100798,service,81361,2026-04-21,2435.27,financing
100799,service,81362,2025-12-26,266.77,cash
100800,service,81362,2025-12-26,266.77,check
100801,service,81363,2024-11-15,855.94,financing
100802,service,81364,2025-05-24,3334.62,check
100803,service,81366,2026-04-12,7155.14,check
100804,service,81368,2025-08-18,519.53,card
100805,service,81369,2025-06-30,2459.18,cash
100806,service,81372,2026-03-31,9590.93,financing
100807,service,81373,2025-02-22,6498.61,financing
100808,service,81374,2026-05-08,3252.14,card
100809,service,81376,2025-03-09,3424.66,cash
100810,service,81376,2025-03-09,3424.66,check
100811,service,81379,2025-02-14,2890.6,card
100812,service,81381,2025-10-17,894.44,cash
100813,service,81382,2025-06-03,4967.73,cash
100814,service,81384,2024-07-27,7168.35,card
100815,service,81385,2024-12-03,8552.63,cash
100816,service,81386,2025-10-31,1760.85,cash
100817,service,81387,2025-05-02,330.81,financing
100818,service,81387,2025-05-02,330.81,financing
100819,service,81388,2025-02-25,5413.25,card
100820,service,81391,2026-03-11,9641.18,financing
100821,service,81392,2026-04-12,2703.83,check
100822,service,81393,2025-12-28,1129.74,card
100823,service,81397,2026-01-18,2327.52,card
100824,service,81398,2025-06-01,2840.89,cash
100825,service,81398,2025-06-01,2849.57,cash
100826,service,81402,2025-11-27,253.86,financing
100827,service,81402,2025-11-27,253.86,financing
100828,service,81405,2025-08-17,1965.42,financing
100829,service,81408,2025-04-05,1888.72,card
100830,service,81408,2025-04-05,1888.72,check
100831,service,81410,2025-06-07,821.89,card
100832,service,81411,2025-10-31,-1281.54,cash
100833,service,81413,2026-01-01,9396.32,financing
100834,service,81417,2026-02-02,2444.46,cash
100835,service,81420,2026-04-08,1469.55,cash
100836,service,81420,2026-04-08,1469.55,card
100837,service,81421,2025-05-21,212.32,card
100838,service,81423,2026-05-16,7265.47,check
100839,service,81427,2025-08-28,13524.92,check
100840,service,81428,2025-06-12,177.03,financing
100841,service,81428,2025-06-12,177.03,financing
100842,service,81429,2025-06-23,1556.12,check
100843,service,81432,2026-06-04,5188.89,check
100844,service,81432,2026-06-04,5188.89,cash
100845,service,81436,2025-03-19,4315.75,check
100846,service,81439,2025-04-23,138.65,cash
100847,service,81439,2025-04-23,138.65,cash
100848,service,81441,2026-04-10,3960.94,check
100849,service,81442,2024-12-31,755.78,check
100850,service,81443,2024-12-22,4533.06,check
100851,service,81444,2025-07-29,1316.44,cash
100852,service,81446,2024-10-28,1732.75,cash
100853,service,81446,2024-10-28,1732.75,check
100854,service,81449,2025-01-31,8182.96,cash
100855,service,81453,2025-05-17,236.44,check
100856,service,81455,2025-04-30,66.92,check
100857,service,81455,2025-04-30,66.92,card
100858,service,81458,2025-07-04,604.04,financing
100859,service,81460,2025-05-07,7289.68,card
100860,service,81462,2024-10-21,7535.82,card
100861,service,81465,2026-05-05,2739.15,financing
100862,service,81465,2026-05-05,2739.15,financing
100863,service,81466,2026-06-07,729.12,financing
100864,service,81466,2026-06-07,729.12,card
100865,service,81467,2026-01-22,2343.6,cash
100866,service,81471,2024-11-04,1827.07,cash
100867,service,81471,2024-11-04,1798.72,financing
100868,service,81474,2026-05-07,8663.54,card
100869,service,81475,2025-06-15,6356.62,financing
100870,service,81479,2026-04-23,1830.95,card
100871,service,81480,2025-03-26,920.52,cash
100872,service,81480,2025-03-26,920.52,check
100873,service,81481,2025-03-17,4152.54,check
100874,service,81481,2025-03-17,4152.54,card
100875,service,81482,2024-11-12,706.93,card
100876,service,81483,2024-11-25,1904.32,financing
100877,service,81483,2024-11-25,1904.32,financing
100878,service,81484,2025-01-14,1751.55,check
100879,service,81486,2025-10-19,776.37,card
100880,service,81491,2024-10-06,3295.23,financing
100881,service,81492,2025-11-29,7244.12,check
100882,service,81494,2025-04-13,453.05,cash
100883,service,81494,2025-04-13,453.05,card
100884,service,81495,2026-02-15,1231.29,financing
100885,service,81497,2024-12-07,6617.99,card
100886,service,81498,2025-10-13,2964.88,card
100887,service,81501,2026-06-28,1242.61,cash
100888,service,81502,2024-11-24,3222.0,check
100889,service,81504,2025-05-23,1349.37,card
100890,service,81504,2025-05-23,1349.37,card
100891,service,81507,2024-11-05,5526.98,card
100892,service,81508,2026-05-22,611.14,cash
100893,service,81508,2026-05-22,611.14,check
100894,service,81510,2025-09-07,6697.35,financing
100895,service,81511,2026-06-09,8763.48,check
100896,service,81512,2025-02-03,6556.85,financing
100897,service,81514,2025-08-21,3433.06,financing
100898,service,81518,2025-07-11,2236.64,financing
100899,service,81519,2025-12-25,1920.68,cash
100900,service,81520,2025-01-23,5515.34,cash
100901,service,81525,2026-02-14,2749.36,cash
100902,service,81526,2025-10-02,1557.93,check
100903,service,81528,2024-10-05,3892.73,cash
100904,service,81532,2026-06-01,1800.84,check
100905,service,81534,2026-02-13,3520.0,card
100906,service,81540,2024-12-13,378.61,cash
100907,service,81541,2024-07-07,2762.99,financing
100908,service,81541,2024-07-07,2762.99,cash
100909,service,81542,2024-08-17,2562.36,financing
100910,service,81542,2024-08-17,2562.36,financing
100911,service,81550,2026-04-10,2428.07,check
100912,service,81551,2024-11-05,-1095.93,financing
100913,service,81551,2024-11-05,-1095.93,card
100914,service,81553,2025-09-11,3681.24,cash
100915,service,81554,2026-01-08,3455.93,cash
100916,service,81555,2025-01-09,906.67,financing
100917,service,81558,2024-09-20,761.2,cash
100918,service,81558,2024-09-20,746.73,financing
100919,service,81559,2026-03-07,4358.76,check
100920,service,81562,2026-05-24,4762.03,financing
100921,service,81563,2025-01-18,6543.27,check
100922,service,81565,2024-08-30,213.34,check
100923,service,81568,2024-07-24,452.41,financing
100924,service,81569,2026-02-05,4136.9,cash
100925,service,81569,2026-02-05,4136.9,card
100926,service,81574,2025-03-19,10228.88,check
100927,service,81575,2025-05-14,3956.34,check
100928,service,81577,2025-11-17,2035.6,cash
100929,service,81578,2024-08-30,2207.45,check
100930,service,81578,2024-08-30,2207.45,check
100931,service,81580,2025-07-11,4496.67,check
100932,service,81584,2025-06-02,73.0,financing
100933,service,81584,2025-06-02,73.0,card
100934,service,81587,2025-12-25,977.37,cash
100935,service,81588,2025-04-12,2059.16,financing
100936,service,81588,2025-04-12,2059.16,cash
100937,service,81589,2024-10-21,1848.06,card
100938,service,81589,2024-10-21,1848.06,financing
100939,service,81591,2024-09-30,5205.22,card
100940,service,81592,2024-08-17,367.86,financing
100941,service,81594,2026-06-17,3394.48,card
100942,service,81595,2024-10-05,3071.24,financing
100943,service,81600,2026-04-03,237.99,check
100944,service,81600,2026-04-03,237.99,card
100945,service,81603,2024-08-07,1465.57,card
100946,service,81604,2024-12-03,4149.32,check
100947,service,81605,2025-01-15,614.85,check
100948,service,81605,2025-01-15,614.85,cash
100949,service,81606,2024-10-22,1099.44,card
100950,service,81607,2025-08-21,982.62,card
100951,service,81609,2025-05-22,6042.81,cash
100952,service,81610,2026-04-22,11019.8,financing
100953,service,81611,2024-09-16,1435.28,check
100954,service,81614,2025-02-27,828.1,check
100955,service,81618,2025-09-16,484.12,financing
100956,service,81618,2025-09-16,484.12,card
100957,service,81620,2025-11-20,3868.04,card
100958,service,81621,2025-12-14,177.76,financing
100959,service,81621,2025-12-14,177.76,cash
100960,service,81623,2025-06-12,4991.44,check
100961,service,81624,2025-10-03,1799.1,check
100962,service,81627,2026-01-28,4066.46,card
100963,service,81630,2025-05-24,1198.2,cash
100964,service,81632,2026-02-03,4497.95,cash
100965,service,81633,2026-03-24,3163.7,card
100966,service,81633,2026-03-24,3163.7,card
100967,service,81634,2026-01-30,5952.66,financing
100968,service,81636,2026-06-02,1199.98,financing
100969,service,81636,2026-06-02,1199.98,card
100970,service,81637,2025-09-25,3552.63,card
100971,service,81638,2024-08-15,6946.6,cash
100972,service,81639,2026-03-13,5642.28,card
100973,service,81640,2025-02-05,1353.24,check
100974,service,81641,2024-12-05,7435.59,financing
100975,service,81642,2025-08-09,2452.99,card
100976,service,81642,2025-08-09,2452.99,financing
