service_order_id,vehicle_id,customer_id,technician_id,dealership_id,started_at,completed_at,odometer_reading,status,total_amount
80253,,10514,3021,1002,2024-12-17 05:20:33,2024-12-17 18:24:39.264405,91689,open,262.64
80254,51271,12574,3025,1001,2026-04-28 15:45:47,2026-04-30 12:21:01.935572,12602,completed,7124.12
80255,,12358,3011,1006,2026-05-01 08:40:10,2026-05-04 01:34:22.911669,75350,completed,4510.35
80256,52416,13492,3006,1002,2025-08-06 05:02:22,2025-08-08 11:43:40.907408,84207,completed,8446.62
80257,51271,15098,3025,1001,2025-06-18 15:03:27,2025-06-19 10:33:25.322543,26731,open,95.14
80258,52135,10436,3019,1005,2025-10-21 08:55:13,2025-10-23 09:08:45.277394,31249,cancelled,1910.02
80259,50945,10260,3025,1002,2025-04-14 23:08:06,2025-04-16 20:56:44.123416,95869,completed,1717.32
80260,52203,13798,3022,1001,2026-01-22 06:53:17,2026-01-24 16:59:29.270217,107563,in_progress,2606.55
80261,52685,14391,3005,1006,2025-04-13 11:23:09,2025-04-14 14:00:51.839986,43870,in_progress,2862.06
80262,53413,14986,3018,1001,2026-06-23 18:43:39,2026-06-25 23:21:16.740456,106369,in_progress,784.71
80263,52815,10685,3009,1001,2024-10-22 19:08:52,2024-10-24 04:20:07.280688,43779,completed,429.78
80264,51329,10599,3017,1005,2024-10-30 07:17:26,2024-11-02 00:23:57.446163,46713,completed,3636.79
80265,53056,13991,3017,1001,2026-01-30 01:52:13,2026-01-31 20:16:53.410999,28817,completed,3000.65
80266,51163,12215,3023,1005,2025-09-22 01:34:32,2025-09-23 09:51:36.878125,94896,completed,3462.6
80267,50578,14743,3016,1004,2025-08-24 18:17:47,2025-08-26 09:03:20.998402,75598,completed,4149.98
80268,52780,13329,3019,1004,2025-12-07 16:32:23,2025-12-10 11:17:41.268668,66928,completed,4621.47
80269,54020,12435,3007,1003,2025-11-29 20:18:19,2025-12-01 15:00:34.091996,91863,in_progress,5277.15
80270,50115,12032,3013,1005,2025-12-19 16:50:51,2025-12-19 19:36:48.029131,3027,completed,11910.12
80271,52182,12708,3005,1003,2026-01-30 21:55:53,2026-02-01 06:33:23.861220,55364,in_progress,5314.05
80272,53857,10850,3018,1002,2025-06-26 08:05:08,2025-06-27 11:37:09.714361,31416,completed,846.33
80273,52420,14234,3024,1004,2025-07-16 05:34:49,2025-07-17 22:46:33.018158,11355,completed,1451.47
80274,53004,13030,3007,1002,2025-08-27 14:29:13,2025-08-30 06:48:36.744313,51678,completed,5327.1
80275,52756,12344,3016,1001,2025-01-17 23:11:11,2025-01-18 08:22:59.722783,106323,cancelled,164.82
80276,,10050,3007,1004,2024-11-07 19:25:22,2024-11-08 21:33:52.155484,83958,completed,2534.7
80277,53199,12100,3007,1005,2024-10-16 04:38:04,2024-10-18 07:32:02.498021,43362,cancelled,4147.81
80278,,11890,3011,1004,2025-04-08 10:03:45,2025-04-11 00:32:21.123804,26171,open,5467.8
80279,,12664,3025,1006,2024-12-21 03:37:47,2024-12-21 22:12:55.990313,4571,completed,1602.31
80280,53304,13863,3011,1005,2025-01-03 14:03:53,2025-01-03 21:34:36.220270,100911,completed,2465.75
80281,50639,11669,3002,1005,2024-09-11 20:18:14,2024-09-12 15:28:09.838772,38679,cancelled,2735.63
80282,50683,12277,3014,1006,2025-08-13 04:50:51,2025-08-13 14:59:55.143945,79819,in_progress,3501.41
80283,50079,10985,3020,1005,2025-02-12 12:46:42,2025-02-15 10:18:21.006573,57919,completed,59.01
80284,50980,10659,3012,1002,2025-03-30 00:30:00,2025-04-01 01:20:14.907596,60312,completed,6647.88
80285,50693,11855,3007,1004,2024-10-20 02:22:40,2024-10-22 16:41:13.226454,82764,completed,707.47
80286,52016,11150,3015,1005,2025-02-16 01:23:00,2025-02-17 08:57:57.546962,98831,completed,6291.16
80287,51263,11558,3006,1006,2024-11-16 11:28:20,2024-11-18 17:08:23.724115,10873,cancelled,4417.43
80288,52099,10714,3015,1001,2024-10-14 16:54:22,2024-10-14 23:39:54.972625,56950,cancelled,5013.76
80289,52529,11893,3002,1006,2025-05-04 08:32:23,2025-05-06 12:33:12.161597,14541,completed,6575.07
80290,50978,12036,3022,1004,2026-06-09 14:51:00,2026-06-12 02:55:11.696972,21524,completed,2353.34
80291,51303,11205,3018,1001,2026-06-06 18:31:40,2026-06-07 02:23:26.052494,51493,completed,4862.7
80292,51327,13453,3018,1002,2024-08-15 21:29:20,2024-08-18 11:07:29.931268,67341,completed,5892.81
80293,52965,13035,3013,1001,2025-11-02 23:37:46,2025-11-05 06:37:04.525924,46695,completed,2972.14
80294,,13393,3010,1005,2024-07-09 03:19:34,2024-07-09 15:01:51.941125,116002,completed,2242.45
80295,53075,14290,3015,1005,2025-09-15 15:12:54,2025-09-15 22:58:07.707021,9286,in_progress,5064.63
80296,53459,11372,3010,1004,2025-03-05 11:24:40,2025-03-07 12:00:47.144344,20426,open,3948.62
80297,,13917,3004,1002,2025-04-30 12:07:04,2025-05-03 02:34:35.843996,15810,cancelled,3841.96
80298,,13245,3006,1006,2026-04-23 13:46:28,2026-04-26 09:24:51.287313,67040,completed,136.79
80299,51348,11596,3011,1003,2025-03-26 13:49:37,2025-03-28 05:00:17.649062,108680,completed,2091.0
80300,52054,13029,3015,1001,2024-07-20 17:36:18,2024-07-21 00:33:58.494606,71006,open,7622.01
80301,51744,13819,3016,1006,2024-09-30 12:39:11,2024-10-02 06:42:57.504476,2572,completed,-2299.17
80302,,10039,3009,1006,2024-10-25 13:41:43,2024-10-28 08:12:48.040126,11669,cancelled,4447.05
80303,50077,11622,3020,1006,2025-12-31 04:55:44,2026-01-01 19:17:50.679395,51803,completed,6132.28
80304,51944,14801,3021,1002,2025-06-12 06:17:42,2025-06-13 06:46:30.261084,49874,completed,-1797.96
80305,,12560,3007,1003,2026-05-03 23:01:38,2026-05-04 21:50:53.386956,21396,completed,2594.66
80306,51923,12759,3009,1006,2024-10-24 01:09:30,2024-10-26 14:10:47.067460,50434,completed,403.88
80307,50821,15030,666666666,1004,2025-07-13 19:02:09,2025-07-15 13:24:20.118486,9202,in_progress,1002.8
80308,51936,10353,3024,1001,2024-11-24 15:27:07,2024-11-26 19:37:39.391280,54546,cancelled,961.5
80309,53605,11374,3025,1002,2025-03-18 10:59:57,2025-03-19 05:40:50.732888,110391,open,1103.24
80310,52708,11108,3022,1005,2026-01-24 20:35:14,2026-01-25 03:58:19.198597,61537,open,4639.27
80311,51570,14271,3021,1001,2025-10-06 04:32:57,2025-10-07 12:34:02.736852,45584,open,5355.38
80312,52884,10638,3001,1005,2025-08-27 08:25:43,2025-08-28 13:47:59.806632,49041,cancelled,1838.48
80313,52302,12804,3001,1002,2024-11-29 02:10:45,2024-12-02 00:39:57.474972,90510,completed,1586.65
80314,50416,12363,3020,1003,2025-10-04 23:08:04,2025-10-05 23:09:37.528488,11406,in_progress,6907.92
80315,,13426,3017,1001,2025-04-26 17:38:15,2025-04-28 22:31:45.704929,64792,completed,3096.72
80316,51417,10707,3003,1006,2025-04-10 12:21:20,2025-04-12 15:25:41.333557,90031,completed,5000.48
80317,,14562,3022,1001,2024-11-09 11:12:40,2024-11-10 23:37:09.825540,53258,completed,1524.97
80318,50837,13199,3008,1003,2026-07-02 19:22:19,2026-07-03 03:03:47.788103,45750,completed,9002.95
80319,,10801,3002,1004,2025-10-30 18:14:39,2025-11-02 04:04:59.884393,89925,cancelled,3113.07
80320,,10716,3016,1004,2025-01-21 06:11:47,2025-01-23 01:33:36.198712,29281,completed,2074.13
80321,53736,14449,3004,1003,2026-02-16 21:00:29,2026-02-17 00:21:13.745080,98861,open,561.62
80322,,13212,3013,1004,2024-11-26 16:01:14,2024-11-28 16:19:02.600451,35501,completed,6999.03
80323,53361,12113,3015,1001,2026-04-23 06:51:53,2026-04-24 19:17:37.473896,71438,cancelled,6451.88
80324,,13211,3009,1004,2025-01-14 07:33:26,2025-01-14 14:06:02.492998,37802,open,2937.13
80325,53460,12167,3021,1006,2026-05-31 00:16:17,2026-06-02 21:49:30.498239,113237,completed,5959.15
80326,53961,13819,3006,1006,2024-11-06 09:25:49,2024-11-07 23:03:48.803301,33469,completed,4871.3
80327,52085,12693,3024,1006,2026-05-19 20:23:46,2026-05-21 00:33:49.764766,89857,open,9877.56
80328,,11622,3016,1005,2024-10-09 06:07:24,2024-10-09 22:02:10.760832,89823,completed,6620.36
80329,50474,14808,3022,1004,2025-07-25 11:09:55,2025-07-26 23:11:07.197565,111059,open,7816.32
80330,51628,10413,3009,1005,2025-05-23 14:19:41,2025-05-26 11:20:46.229605,116005,completed,3355.17
80331,,12257,3024,1005,2026-03-29 09:08:16,2026-03-29 02:41:09.365695,15518,completed,4614.22
80332,53258,12980,3021,1003,2025-04-13 20:44:03,2025-04-15 13:39:17.708177,50268,cancelled,448.3
80333,51820,13026,3024,1003,2025-07-10 13:17:23,2025-07-11 02:03:24.136503,6960,open,780.43
80334,,11233,3016,1006,2024-11-13 08:26:57,2024-11-14 19:35:10.973588,100357,open,5613.25
80335,52451,10272,3020,1004,2026-04-14 12:28:10,2026-04-16 08:53:05.722842,112473,completed,1222.94
80336,53215,10884,3011,1006,2026-03-14 17:43:05,2026-03-14 19:05:34.722171,105237,completed,2438.65
80337,52316,11139,3021,1001,2024-11-26 08:00:14,2024-11-27 21:00:33.418570,70214,completed,3949.3
80338,50259,14673,3010,1005,2025-03-31 20:12:27,2025-04-01 06:31:37.172174,76258,cancelled,7493.94
80339,50744,13726,3005,1003,2025-02-09 21:33:14,2025-02-11 19:43:15.799822,47740,completed,3647.5
80340,53130,14042,3022,1004,2025-09-17 09:29:47,2025-09-18 21:38:38.660724,80033,completed,9583.72
80341,50767,13551,3018,1006,2025-07-19 20:09:19,2025-07-22 07:58:52.762517,47322,open,2670.63
80342,53736,13302,3005,1006,2024-10-26 07:18:50,2024-10-29 01:51:16.213150,98957,cancelled,1470.99
80343,50827,13879,3023,1002,2025-04-29 06:23:57,2025-04-29 23:52:31.664409,86879,open,1844.5
80344,,13626,3005,1004,2024-07-28 10:45:23,2024-07-28 19:31:50.054412,22889,open,6383.31
80345,50739,11348,3021,1002,2025-07-22 22:41:22,2025-07-23 19:52:59.498683,76458,completed,1025.05
80346,51918,14046,3012,1006,2025-07-16 21:14:31,2025-07-19 19:31:59.978311,101712,open,529.06
80347,,14067,3011,1003,2025-09-16 20:11:48,2025-09-18 12:27:39.727688,49569,completed,1255.87
80348,,10662,3017,1004,2025-03-14 17:30:39,2025-03-16 14:01:44.127023,42476,completed,411.42
80349,52612,12000,3001,1004,2025-06-06 00:18:19,2025-06-08 16:10:01.244606,43430,completed,2069.64
80350,51802,11351,3022,1005,2026-02-04 05:14:56,2026-02-06 10:34:00.628898,27180,completed,1561.29
80351,50673,14986,3005,1006,2026-03-13 10:50:02,2026-03-14 06:56:42.785483,65110,completed,9019.25
80352,53881,14842,3009,1001,2024-11-15 09:23:50,2024-11-16 12:20:27.081156,119103,completed,2421.6
80353,53959,14890,3022,1002,2025-03-14 13:38:48,2025-03-17 02:57:01.523560,64929,completed,855.28
80354,53703,10852,3022,1002,2025-03-09 14:48:13,2025-03-12 09:49:26.367876,28504,cancelled,884.8
80355,53056,10249,3018,1004,2025-05-08 12:29:40,2025-05-10 02:25:34.246380,59344,completed,3749.46
80356,51059,11312,3001,1004,2025-03-02 02:14:54,2025-03-04 21:17:52.057385,108714,cancelled,8911.38
80357,51118,11976,3017,1004,2025-04-20 18:44:37,2025-04-23 04:22:21.447962,61273,completed,2148.78
80358,52020,13834,3020,1002,2026-03-15 22:32:58,2026-03-16 15:35:47.881896,82306,open,162.2
80359,53552,11946,3011,1001,2025-07-17 01:22:47,2025-07-18 05:20:11.503427,114292,open,2457.17
80360,50662,10075,3013,1003,2026-05-10 23:32:58,2026-05-11 17:21:47.556820,32344,open,1701.06
80361,52489,10556,3023,1003,2025-06-20 23:04:48,2025-06-22 00:46:57.488634,92184,in_progress,2998.5
80362,51257,12687,3025,1004,2025-06-04 05:27:05,2025-06-04 18:57:54.449990,64173,cancelled,427.84
80363,53925,13735,3023,1005,2024-07-17 02:06:44,2024-07-18 21:07:20.340268,93157,completed,3767.88
80364,,12805,3011,1005,2025-06-03 03:34:30,2025-06-05 22:20:30.525058,77175,completed,3349.77
80365,52837,13730,3008,1002,2025-03-26 13:58:55,2025-03-28 15:50:52.594455,101523,cancelled,796.14
80366,51285,14141,3013,1001,2025-03-05 09:51:57,2025-03-06 12:28:16.888959,63240,open,658.47
80367,53596,10004,3018,1006,2026-06-15 05:41:21,2026-06-15 09:43:41.413126,90334,in_progress,4077.73
80368,51124,15134,3019,1002,2024-10-10 09:25:10,2024-10-12 05:01:18.109961,97792,in_progress,3233.26
80369,52783,11779,3004,1001,2025-09-14 18:49:15,2025-09-16 18:41:27.599148,12138,completed,4429.84
80370,52917,11813,3012,1004,2024-11-20 11:25:42,2024-11-21 06:17:10.385684,3672,completed,3325.65
80371,50028,11007,3003,1002,2025-10-31 23:38:29,2025-11-01 05:50:23.539820,64254,cancelled,2893.12
80372,51167,12504,3006,1005,2025-06-19 15:52:34,2025-06-20 07:21:35.172486,108619,cancelled,2596.1
80373,53405,10737,3018,1006,2025-11-20 00:11:54,2025-11-22 17:13:35.919693,107146,open,2543.81
80374,51262,13916,3007,1006,2025-02-17 07:46:13,2025-02-19 01:31:01.239531,45579,completed,5715.08
80375,53466,11508,3017,1001,2024-11-24 19:23:49,2024-11-27 02:08:33.756921,40242,in_progress,702.75
80376,53305,11382,3020,1001,2025-01-29 07:27:09,2025-01-30 22:10:50.741664,97232,completed,6068.37
80377,52161,12937,3003,1003,2026-06-08 02:52:56,2026-06-10 02:48:02.795957,13562,completed,3346.32
80378,50851,13975,3024,1006,2024-07-21 18:57:13,2024-07-22 16:25:02.482323,62882,in_progress,8559.09
80379,52867,14604,3001,1006,2025-01-09 01:39:12,2025-01-09 14:31:31.183060,103864,cancelled,3281.08
80380,53761,10377,3020,1006,2025-11-16 08:24:55,2025-11-18 05:01:48.391074,92398,completed,5976.67
80381,51690,11421,3008,1005,2025-03-06 23:36:51,2025-03-07 19:26:43.360074,45929,in_progress,4214.12
80382,,14762,3006,1004,2024-07-09 07:45:54,2024-07-11 09:24:04.238584,34516,completed,1203.51
80383,51735,12654,3010,1004,2024-08-12 00:54:16,2024-08-12 21:14:57.667656,3077,cancelled,4770.28
80384,51610,10927,3018,1003,2025-03-06 19:41:49,2025-03-07 19:53:15.522164,71000,completed,1520.58
80385,52477,12418,3023,1005,2025-02-06 21:12:39,2025-02-08 13:15:56.802524,8972,completed,3454.68
80386,,11525,3019,1001,2025-04-23 16:08:22,2025-04-25 04:48:53.722577,40262,completed,5136.87
80387,50564,14397,3007,1004,2024-10-30 16:26:28,2024-11-02 03:40:28.471082,58440,completed,2901.29
80388,51186,11970,3020,1001,2025-03-31 00:39:41,2025-03-31 07:20:25.868261,49239,completed,2206.69
80389,50374,12531,3017,1006,2026-06-09 08:54:12,2026-06-11 16:18:50.727806,30982,cancelled,6003.03
80390,51511,12426,3015,1004,2025-05-30 08:10:28,2025-05-30 21:03:02.658298,103360,completed,1713.44
80391,51404,14572,3015,1004,2025-05-09 05:54:40,2025-05-09 07:08:21.761003,28977,open,1060.24
80392,52877,10681,3005,1005,2025-11-04 05:31:21,2025-11-06 10:49:52.616411,63007,in_progress,562.59
80393,50291,13726,3010,1005,2025-01-27 23:18:01,2025-01-29 12:26:15.267119,39720,completed,1347.91
80394,50435,13674,3023,1003,2025-04-23 11:19:02,2025-04-24 21:00:18.214027,65512,completed,4810.56
80395,52969,12785,3018,1005,2025-09-08 04:59:56,2025-09-09 09:25:44.737528,29199,open,2762.32
80396,,15027,3007,1002,2025-06-24 21:28:50,2025-06-25 03:08:54.441793,15998,completed,2499.44
80397,52134,11293,3005,1001,2025-11-17 17:35:07,2025-11-20 08:26:40.825607,58975,completed,3247.77
80398,,14809,3014,1003,2026-03-14 02:15:42,2026-03-16 02:50:37.293227,33616,cancelled,7474.89
80399,52699,12749,3007,1004,2024-07-31 16:56:44,2024-07-31 21:59:49.194344,17936,cancelled,3040.71
80400,53922,12401,3004,1006,2025-02-24 12:11:26,2025-02-27 04:25:25.882835,29392,cancelled,5393.4
80401,51981,14083,3011,1001,2024-09-21 10:18:22,2024-09-22 08:47:23.076378,72940,completed,572.34
80402,51020,13852,3013,1004,2025-10-15 23:48:16,2025-10-16 18:48:09.526527,77181,completed,1328.5
80403,50020,10907,3015,1005,2025-03-02 06:44:37,2025-03-04 16:37:59.717160,33694,open,536.8
80404,53503,13515,3025,1004,2025-10-03 21:07:34,2025-10-05 08:58:53.801655,9941,in_progress,64.38
80405,,12155,3012,1005,2026-01-15 19:10:13,2026-01-16 05:57:41.155959,2908,open,1756.7
80406,53097,10439,3002,1004,2025-09-02 17:02:14,2025-09-04 09:53:40.570341,18964,in_progress,1949.53
80407,52571,14835,3025,1004,2025-03-30 14:28:20,2025-03-31 09:37:47.454875,114441,open,3008.9
80408,51642,11523,3016,1003,2025-03-21 06:01:35,2025-03-23 02:18:51.054947,48258,completed,6417.5
80409,53024,14790,3005,1004,2024-12-20 08:24:42,2024-12-22 02:12:19.286256,63909,in_progress,1068.48
80410,50445,10363,3008,1003,2024-08-29 06:12:01,2024-08-31 20:22:20.612161,23271,in_progress,2131.76
80411,,11449,3021,1002,2025-12-24 20:43:12,2025-12-26 22:21:53.112593,20183,in_progress,3158.1
80412,51996,14147,3021,1004,2024-11-08 10:26:50,2024-11-10 07:55:55.197307,85490,in_progress,1792.71
80413,,14392,3024,1002,2024-11-13 00:52:01,2024-11-14 15:40:31.095329,57820,completed,950.91
80414,50143,10932,3001,1002,2025-07-15 09:47:38,2025-07-16 10:19:24.306317,7658,completed,7051.94
80415,50142,12056,3023,1002,2025-06-07 23:58:28,2025-06-10 23:15:00.257301,104302,completed,7738.19
80416,50041,12924,3004,1004,2025-05-24 03:04:40,2025-05-24 07:53:01.413828,85944,open,5600.56
80417,52460,10862,3015,1005,2025-11-15 02:38:23,2025-11-15 13:57:59.784084,92669,completed,1253.71
80418,,13418,3001,1001,2025-01-30 01:32:46,2025-01-30 06:23:42.748232,57124,completed,7208.69
80419,54010,14874,3010,1006,2026-06-19 06:59:12,2026-06-20 04:49:28.572099,39983,completed,490.68
80420,51125,12503,3013,1002,2025-01-29 15:50:50,2025-01-29 18:12:44.391548,2903,in_progress,7461.08
80421,53324,15080,3025,1003,2025-07-15 16:04:15,2025-07-17 11:04:35.274388,62813,completed,3815.92
80422,52488,15063,3012,1004,2025-07-14 17:09:17,2025-07-16 22:18:24.899278,69631,cancelled,854.78
80423,52584,11419,3008,1003,2024-11-17 13:00:19,2024-11-18 10:23:31.730468,107938,completed,325.12
80424,50668,11828,3013,1005,2025-08-02 16:33:40,2025-08-03 18:46:13.932876,2424,cancelled,7013.59
80425,53801,11958,3023,1001,2025-10-10 11:00:15,2025-10-12 18:50:19.122227,22050,open,7539.82
80426,50738,10408,3005,1005,2025-02-28 08:27:09,2025-03-01 06:39:22.956045,25858,completed,1430.35
80427,50785,10354,3010,1005,2024-10-02 01:16:54,2024-10-04 15:55:46.170389,95604,completed,5522.6
80428,50292,11393,3001,1004,2025-03-19 07:53:18,2025-03-20 05:00:11.856073,70441,completed,4413.87
80429,53529,10718,3025,1002,2025-03-08 17:14:50,2025-03-11 11:00:51.932904,3803,in_progress,595.71
80430,,11434,3015,1003,2025-07-05 16:03:38,2025-07-08 14:20:55.888251,15163,completed,7367.22
80431,50348,14049,3008,1005,2025-03-19 11:42:31,2025-03-19 12:49:57.658903,99117,completed,772.83
80432,52803,14565,3020,1005,2025-07-20 06:50:10,2025-07-21 21:56:08.268751,3550,completed,7579.25
80433,52172,15114,3007,1002,2026-06-05 01:26:31,2026-06-05 12:03:11.462871,66116,completed,138.09
80434,53676,13463,3006,1004,2025-10-19 23:37:04,2025-10-22 15:11:29.061517,119819,in_progress,7971.25
80435,52865,12613,3004,1003,2024-10-05 13:49:18,2024-10-07 08:15:49.403452,46775,cancelled,4215.12
80436,52116,14148,3020,1005,2024-10-01 20:44:52,2024-10-02 13:10:48.092224,62924,cancelled,77.98
80437,53472,14688,3021,1004,2025-08-14 14:24:52,2025-08-15 05:15:07.560180,110270,open,6907.14
80438,50389,12008,3016,1006,2024-09-24 11:19:47,2024-09-24 21:17:34.400363,43331,completed,6998.44
80439,,11892,3019,1003,2025-04-20 07:38:56,2025-04-21 06:18:46.415518,104068,completed,3894.71
80440,50294,14907,3007,1003,2026-02-25 17:39:39,2026-02-25 21:57:46.159962,104740,completed,288.51
80441,53637,11550,3008,1005,2025-07-03 15:45:57,2025-07-06 01:45:47.750046,4344,completed,618.67
80442,53661,13610,3009,1004,2025-08-09 05:11:16,2025-08-11 15:44:48.766788,43204,completed,8706.61
80443,54023,13346,3005,1002,2024-07-25 03:48:23,2024-07-25 20:25:49.730900,18230,in_progress,1365.96
80444,,12098,3010,1005,2025-10-17 13:34:23,2025-10-18 00:10:43.993134,106709,in_progress,677.38
80445,50119,11742,3012,1003,2025-03-18 17:28:20,2025-03-21 01:44:24.904195,84357,in_progress,2593.73
80446,51514,10951,3022,1001,2024-07-25 23:17:38,2024-07-28 11:00:51.515802,76363,completed,6089.15
80447,52215,10964,3016,1004,2026-01-17 09:41:25,2026-01-18 11:39:31.142629,68489,cancelled,559.77
80448,53441,12956,3013,1001,2024-11-09 22:51:10,2024-11-11 09:33:06.937158,102074,cancelled,2254.45
80449,51179,13906,3016,1004,2026-06-19 02:17:04,2026-06-19 22:09:21.863048,81880,completed,1555.36
80450,50230,12566,3024,1002,2025-05-27 05:45:05,2025-05-27 03:49:03.036264,52598,completed,8246.74
80451,53557,10918,3019,1002,2026-05-01 07:07:45,2026-05-03 21:44:30.571625,22793,completed,3007.32
80452,,13432,3006,1001,2025-08-16 06:40:39,2025-08-16 19:49:14.862866,46290,open,-552.46
80453,50737,13410,3013,1006,2026-02-19 00:03:23,2026-02-19 22:48:48.671087,49500,completed,4999.31
80454,,13706,3013,1004,2026-04-25 23:31:20,2026-04-28 06:34:00.883099,73535,completed,7087.27
80455,53183,15152,3009,1004,2025-04-05 15:42:52,2025-04-07 10:14:58.059198,110545,completed,2030.62
80456,,15139,3012,1005,2025-10-07 06:07:27,2025-10-07 22:28:33.362988,77189,completed,519.9
80457,53443,12256,3002,1006,2025-06-19 09:47:16,2025-06-21 03:58:15.253796,80342,open,5550.44
80458,51827,11127,3012,1002,2026-04-04 10:59:47,2026-04-04 20:39:26.673337,82625,completed,950.77
80459,52968,12992,3019,1001,2025-12-04 01:07:04,2025-12-05 11:07:12.440131,106746,open,5419.79
80460,,12293,3021,1006,2026-03-12 17:20:25,2026-03-14 02:05:08.946190,40405,cancelled,1054.95
