vehicle_id,vin,make,model,model_year,trim,color,mileage,condition,acquisition_date,list_price,cost,status,title_status,dealership_id
50190,7U6X26Z3U148125TF,BMW,3 Series,2019,XLE,Blue,27177,used,2025-07-16,10290.85,9555.11,sold,salvage,1005
50191,TZNJVVJHW2GABV9NX,Honda,Pilot,2025,Base,Green,27853,new,2024-04-25,46637.27,36283.09,sold,clean,1001
50192,R73ZP6CCX6PTFBD8Z,Jeep,Grand Cherokee,2016,Limited,Silver,52471,used,2025-07-02,48063.1,43395.07,sold,rebuilt,1001
50193,MKCYXANGKG0YZ0MUE,Chevrolet,Malibu,2025,Sport,Black,"4,897 mi",certified,2024-05-28,47255.53,43606.61,pending,rebuilt,1004
50194,CSKZNN2EVUH7KE3YE,Hyundai,Santa Fe,2020,Limited,Black,14309,new,2025-05-12,43826.55,37660.62,sold,clean,1001
50195,PTZCP0X26RFNGKHNE,Honda,CR-V,2018,XLE,White,64700,new,2025-07-31,27724.46,23111.53,sold,clean,1003
50196,UTA1AEV3HJAYUVT50,Hyundai,Sonata,2019,Limited,White,49432,new,2024-09-30,15689.31,12741.09,sold,salvage,1004
50197,UE5ZH9BA5Z10KYXT9,Toyota,Camry,2019,Limited,Gray,30876,certified,2024-07-04,35921.81,27081.64,sold,clean,1005
50198,CD7JTX1S1425NGP2M,Hyundai,Elantra,2024,Sport,White,279,new,2026-04-01,51408.26,40997.41,in_stock,salvage,1002
50199,RTL5L9K9HZ301AVDM,BMW,X3,2024,Sport,Silver,93146,certified,2025-03-29,11073.9,8855.0,sold,clean,1003
50200,KUVJRXC2WPSR1B2K4,BMW,X5,2019,Limited,Blue,68487,new,2025-02-26,26962.74,22230.17,in_stock,rebuilt,1002
50201,03ANH3910M7WHM3VX,Chevrolet,Traverse,2020,Limited,Green,90104,used,2024-11-20,14895.09,13080.77,pending,salvage,1002
50202,R2WW57LGH9VWCHT5A,BMW,X5,2024,LE,White,81753,used,2023-12-23,40546.26,35126.71,sold,clean,1001
50203,5H9BT0XFM0HLG7WW5,Hyundai,Elantra,2021,Sport,Green,67652,used,2024-04-21,16004.52,13297.2,in_stock,rebuilt,1006
50204,HL0B19MHJAR09HS5Y,Chevrolet,Tahoe,2017,Limited,Green,"60,124 mi",new,2024-01-26,44093.61,39534.91,sold,clean,1006
50205,ZLLK57CM0VZXXVJLC,Hyundai,Tucson,2021,XLE,Blue,61066,used,2025-01-31,24677.26,21850.07,sold,rebuilt ,1005
50206,S6B4PKPDAE5FZZ74N,BMW,5 Series,2018,Limited,Silver,90292,certified,2023-09-05,49090.69,40128.16,sold,clean,1006
50207,8V8DSBP32S4DJ196H,Honda,Pilot,2026,Sport,Silver,61964,certified,2025-03-25,16633.86,12671.67,sold,rebuilt,1005
50208,71H5L6U3DASVFA0M5,Nissan,Altima,2016,LE,Silver,71590,new,2025-04-17,46855.44,43789.11,sold,rebuilt,1001
50209,4UTD7EMXRV3GGXYYM,BMW,3 Series,2020,Base,Green,1978,new,2025-10-15,22897.34,17961.85,sold,rebuilt,1002
50210,XHZJKPTXD4B7EP811,bmw,5 Series,2023,Base,Blue,85466,certified,2024-09-24,30840.32,28441.13,pending,clean,1005
50211,MUBGVUC6BUNNXRG6N,Toyota,Highlander,2018,XLE,Gray,55020,used,2024-08-08,31674.55,23835.71,sold,Clean,1001
50212,J10RXM7SP39X3B3UX,Jeep,Cherokee,2022,Limited,Blue,10344,certified,2025-01-29,23666.74,18741.31,sold,clean,1003
50213,STTTPA6WY69TTDLRD,BMW,3 Series,2023,Sport,Black,87279,used,2025-06-09,51916.13,39526.6,sold,rebuilt,1003
50214,3EC9EGR7DHHCV6A9U,Hyundai,Santa Fe,2020,XLE,Silver,1716,new,2024-07-27,12376.19,9169.85,sold,rebuilt,1003
50215,FAU0J2ZJE3YZFW4MA,Chevrolet,Equinox,2016,Base,Red,73773,used,2026-05-03,27337.15,25387.01,pending,clean,1005
50216,4NFURZVEC8NK63ECS,BMW,X5,2023,Sport,Gray,20984,used,2024-08-09,42417.9,37127.58,sold,salvage,1002
50217,XHZEVUCB8T47JR6FG,HONDA,Civic,2024,Limited,White,86416,certified,2024-10-19,43846.17,38269.94,sold,clean,1001
50218,6CTK0R56337SJ0U21,Toyota,Highlander,2016,Sport,Green,75749,used,2026-05-28,45896.17,36585.25,in_stock,rebuilt,1001
50219,H24M11M7RTLDTL2XV,Ford,Edge,2020,Sport,Green,"72,068 mi",used,2026-05-21,20341.13,15944.27,sold,clean,1001
50220,CUWJG7XPWZ3TZAVW3,Hyundai,Santa Fe,2018,XLE,Black,9216,certified,2024-09-22,54171.35,43951.22,pending,rebuilt,1003
50221,DDRR5BT5UJHJC42B0,Nissan,Altima,2026,Limited,Black,50670,used,2024-03-20,18817.76,15981.96,sold,clean,1006
50222,5KUKD7YSB56KK1425,Jeep,Compass,2019,XLE,Red,82224,certified,2023-11-30,8975.66,8238.1,sold,rebuilt,1003
50223,LHK5EXK2F7H937D49,hyundai,Elantra,2019,Sport,White,35524,certified,2024-05-16,36622.65,34437.84,sold,,1001
50224,PTFRBCWS1K02HYSSA,Honda,Pilot,2021,Limited,Green,"28,674 mi",used,2025-03-15,36776.54,32133.67,sold,,1001
50225,9E1FNK4XN41HWZBEE,BMW,X5,2024,Sport,Red,"8,331 mi",certified,2025-07-23,20913.66,18438.72,pending,rebuilt ,1003
50226,1GFJWEXLEKFSP6PBC,Toyota,Corolla,2026,Sport,Black,"44,480 mi",new,2024-01-15,24179.92,19130.08,sold,rebuilt,1002
50227,VGBW0JC7JYUAN81TW,Ford,Edge,2017,LE,White,61346,used,2025-07-20,40549.45,30276.83,in_stock,salvage,1001
50228,ETFS2NKZX4GSPNPAZ,Nissan,Sentra,2022,Base,Green,81481,new,2023-08-16,37538.07,34421.52,sold,clean,1006
50229,HP0MKEHEGBPD97PRP,Chevralet,Silverado,2016,Limited,Blue,55106,certified,2023-12-20,36258.75,32280.55,sold,Rebuilt,1001
50230,39HHUSPX3MS09A058,Chevrolet,Traverse,2026,Limited,Gray,55412,new,2025-08-23,37636.68,30374.64,sold,Clean,1005
50231,1U9UBM7BKC80TKKTC,Toyota,Highlander,2017,XLE,Gray,35832,new,2026-03-11,28034.58,26312.61,pending,rebuilt,1004
50232,GUDSUTYUXS36NM3NP,Chevrolet,Tahoe,2020,XLE,Blue,46803,used,2024-07-28,41998.27,32905.8,sold,salvage,1004
50233,410UDZ7HD7C1HGTAM,Toyota,Tacoma,2018,LE,Green,49519,new,2025-02-18,12699.31,10652.13,sold,rebuilt,1006
50234,WVP4BU9V2EG8VX5X5,jeep,Compass,2022,Limited,White,76973,used,2025-03-15,35630.46,27277.77,sold,clean,1004
50235,R4ZC66U45TPNWA6DX,Chevrolet,Tahoe,2021,XLE,Green,62446,new,2025-02-14,41104.08,33132.5,sold,rebuilt,1001
50236,8V4RG99ZSTBK2HDHY,Honda,Accord,2024,XLE,Green,29798,used,2025-02-24,50894.56,38171.72,sold,rebuilt,1002
50237,V3KC0VJBFF329M7L2,Hyundai,Tucson,2019,XLE,Black,68181,certified,2026-03-27,16876.38,15697.16,sold,rebuilt,1001
50238,ZGNHULJ63RUPT4R05,Honda,CR-V,2017,Limited,Green,9774,certified,2023-09-04,44901.29,37989.27,sold,clean,1006
50239,NHB5EJSN459GKGYZU,Hyundai,Tucson,2018,LE,Gray,"60,404 mi",certified,2026-06-04,24598.3,18362.95,sold,rebuilt,1002
50240,FP2UNKS0C2SJ965XY,BMW,X5,2020,Limited,Silver,44069,certified,2026-01-13,48383.5,42766.94,sold,rebuilt,1001
50241,3AE2315PM8N1C8C8M,Toyota,RAV4,2016,Sport,Blue,63739,certified,2025-04-24,50760.6,37797.6,sold,rebuilt,1006
50242,YK1T27VTX3NMKYB0W,Chevrolet,Equinox,2026,Sport,Gray,17079,certified,2025-08-24,43893.16,40550.28,sold,rebuilt,1006
50243,BJKRWR5GVMVN99DHS,Nissan,Frontier,2023,LE,Blue,75775,used,2024-07-13,50818.91,39171.6,sold,salvage,1003
50244,YR6XGMKA8JFXDY1AM,Ford,Edge,2018,LE,Silver,79550,used,2026-01-09,20091.1,18961.87,sold,salvage,1004
50245,WA3UKR0X0C5NMACJJ,Toyota,Corolla,2020,XLE,Blue,25002,new,2023-09-22,52912.49,42096.68,sold,clean,1006
50246,TA1UG0GH9JMLVHRL0,honda,Accord,2016,Base,Black,"63,685 mi",new,2023-12-01,41171.78,39209.59,sold,rebuilt,1002
50247,X9HVM8RXCMJGUF2FD,Chevrolet,Equinox,2017,Limited,Green,74591,certified,2024-08-07,44779.33,35360.43,sold,clean,1005
50248,VSXHWH6F83SBGGGZU,Jeep,Wrangler,2019,Base,Green,38951,new,2026-05-01,45848.91,43664.81,pending,rebuilt,1004
50249,B3TZ1KBBNM8N40KP6,bmw,3 Series,2018,XLE,Blue,88377,certified,2025-08-12,16005.03,12058.39,in_stock,rebuilt,1006
50250,EK6WUBGRBZ5JXNSLW,Ford,F-150,2026,Limited,Gray,81114,used,2023-07-23,36762.73,31593.4,sold,salvage,1001
50251,DJKZVCUAK2F41TXDG,BMWa,5 Series,2021,Sport,Blue,57268,certified,2025-04-07,28827.15,23737.23,in_stock,clean,1006
50252,5EV7CY4W6G7KHL29G,Ford,Escape,2021,LE,White,43558,certified,2025-10-15,33761.16,-493.43,sold,rebuilt,1003
50253,HDMD9YKC02TYANTTD,Jeep,Wrangler,2021,Limited,Green,78821,certified,2025-09-08,21156.63,19016.94,sold,rebuilt,1003
50254,WJB0UX0UFMPEG5VVU,Hyundai,Santa Fe,2018,LE,Green,91605,certified,2024-07-16,40937.88,38128.13,sold,rebuilt,1005
50255,XYBW51VE4NL9EAYLZ,Chevrolet,Equinox,2017,LE,Black,38785,certified,2026-02-02,36520.17,29212.4,sold,clean,1001
50256,4RADVNNXCFZ2VA60Y,Nissan,Pathfinder,2022,Limited,Silver,48390,used,2023-09-16,59408.01,44384.38,sold,salvage,1001
50257,3ZPBK0VRVAWENYLTY,Nissan,Pathfinder,2016,Sport,White,19076,new,2024-06-10,56180.97,41638.31,sold,rebuilt,1002
50258,MU3KRWVN4M9XFZ3MP,Hyundai,Santa Fe,2023,Limited,Green,53580,used,2024-01-30,26652.47,22505.12,sold,rebuilt,1003
50259,71C0PVYCPYG40WD2G,BMW,X5,2024,XLE,Gray,"7,313 mi",used,2023-09-08,13423.15,10560.6,sold,rebuilt,1003
50260,NLVJ42MK8GKF6R31Y,BMWa,X5,2022,Sport,Gray,56242,new,2024-04-26,38013.88,32734.35,sold,clean,1002
50261,053ET643Z7H3TBLL2,Toyota,Highlander,2017,LE,Green,89208,new,2025-06-04,39036.93,36713.55,in_stock,rebuilt,1002
50262,M4GWEBY79ESPB8ARS,Nissan,Frontier,2017,XLE,Gray,34414,new,2024-08-06,43924.42,38135.26,sold,salvage,1004
50263,1D22MW03FECNA5Z1P,BMW,3 Series,2024,Base,Silver,"43,016 mi",certified,2026-06-02,47920.35,38514.63,in_stock,clean,1001
50264,ZN3FAV9B9AX7T80TD,nissan,Sentra,2018,XLE,Green,26372,used,2024-05-11,12598.35,10751.92,sold,clean,1005
50265,TUYBY5NDHXJ2EUZ5L,Chevrolet,Traverse,2020,XLE,Blue,74459,used,2024-12-11,46756.02,38592.26,sold,rebuilt,1006
50266,RF6SNNZ2S2Y5CDHYC,Hyundai,Sonata,2019,XLE,White,53898,used,2024-05-18,18438.1,15927.67,sold,rebuilt,1001
50267,FMBX8WJER4A19M5J9,Hyundai,Tucson,2023,Base,White,34325,new,2026-02-27,17705.58,15442.9,pending,salvage,1003
50268,7BA1C46WTRXRU08E3,Jeep,Compass,2026,Base,Green,6567,certified,2024-09-14,43948.81,33441.11,sold,rebuilt,1003
50269,EMNBR28L49V5RCF3C,Hyundai,Tucson,2019,XLE,Black,"88,161 mi",new,2025-09-11,10905.49,8698.86,in_stock,rebuilt,1002
50270,4RLEEWS18Z5RNT117,NISSAN,Rogue,2022,Sport,Red,"35,986 mi",certified,2024-02-06,33023.62,26781.91,sold,clean,1002
50271,UR9YBL05BVUYZTLS0,Chevrolet,Silverado,2026,Limited,Red,59372,used,2026-05-31,39358.21,35374.02,sold,salvage,1004
50272,99RAH4DB60RR0154A,Nissana,Rogue,2016,XLE,White,89920,certified,2024-08-04,23347.7,17860.59,in_stock,rebuilt,1004
50273,9A0P3RT5F189CT5DZ,Toyota,Tacoma,2026,XLE,Silver,68885,certified,2025-03-16,35534.44,30284.38,in_stock,rebuilt,1003
50274,G9NGCZ712T1EUF1X8,Ford,Edge,2017,XLE,Black,872,used,2025-03-20,36056.25,27042.75,in_stock,salvage,1006
50275,U4PCMY83YRY71326P,BMW,X5,2022,Base,White,52580,new,2025-06-09,55993.29,43699.3,sold,salvage,1002
50276,WTGZE39PL73KD9KR8,Honda,Civic,2017,Base,Silver,36008,certified,2025-11-26,39124.54,34526.21,sold,rebuilt,1005
50277,MJUN8XGG4JZ15E90E,Hyundai,Elantra,2017,XLE,Blue,92812,new,2025-08-14,19234.6,15301.25,sold,salvage,1004
50278,692HFELRUUCJ4C9RY,BMW,X5,2026,Limited,Blue,"68,630 mi",used,2024-01-24,24086.63,22201.9,sold,clean,1005
50279,0TM9816Y45XR33EWY,BMW,X3,2026,LE,Green,66725,certified,2026-03-28,19719.5,15855.89,sold,clean,1005
50280,DGWWVDKBVJ6RZGJFX,Ford,Explorer,2023,Limited,Gray,64018,new,2024-01-24,59950.78,44446.09,sold,salvage,1003
50281,V40KEJKZ2KTVR63KK,Nissan,Frontier,2016,Sport,Gray,"41,042 mi",certified,2025-12-24,18719.42,14037.4,in_stock,Rebuilt,1003
50282,007ZR9JY5TP6FG7EZ,Nissan,Sentra,2026,Sport,Red,24856,new,2025-06-21,53975.84,40614.37,sold,SALVAGE,1001
50283,H4JSP6UD96E07FZ2M,Honda,Pilot,2017,Base,Black,66176,used,2025-08-17,33874.41,28219.99,sold,rebuilt,1001
50284,N5A3EW4PFDK6VMP79,Nissan,Pathfinder,2019,Sport,Blue,43059,certified,2024-09-01,12933.3,10589.06,sold,clean,1004
50285,LJ21LR1JDGRVKGT98,Ford,Escape,2022,LE,Black,"89,837 mi",used,2024-01-08,32749.7,40099.64,in_stock,salvage,1002
50286,4JB349RFSB53J5JLE,Hyundai,Tucson,2019,Limited,Black,90124,used,2025-11-21,14649.28,12054.1,sold,clean,1004
50287,P7D0XVVBYW8XZNMVH,Ford,Escape,2019,Sport,Green,92223,used,2024-05-17,31256.68,28484.42,sold,salvage,1005
50288,AAUXWY8VJ80R6P6PL,TOYOTA,Highlander,2022,Limited,Green,"88,403 mi",certified,2024-12-27,39685.49,34817.59,pending,rebuilt,1003
50289,EVS3LCDGKZ90SWDJ8,Chevrolet,Tahoe,2016,Limited,Red,21420,used,2024-04-23,23874.23,19555.84,in_stock,rebuilt,1003
50290,28J4R81JT2EAYSHBV,Chevrolet,Traverse,2026,XLE,Green,"4,603 mi",used,2025-01-17,40674.69,34133.08,sold,salvage,1004
50291,SY3L6A1EB0CDG8G0S,Nissan,Altima,2023,LE,Red,76731,new,2026-03-05,50498.3,37500.83,in_stock,salvage,1001
50292,0VXE3WPSJS16AC6TG,BMW,X5,2024,Limited,Gray,75686,certified,2024-08-30,21544.65,17697.29,in_stock,CLEAN,1005
50293,VJSD0NWTNZL8GJCHK,Ford,Edge,2018,LE,Black,12581,certified,2024-05-28,45527.35,34284.39,sold,rebuilt,1004
50294,FBM9M2N9AM4WKDREZ,Nissan,Pathfinder,2017,LE,White,31509,new,2026-02-01,27742.85,23541.74,pending,rebuilt,1006
50295,4R3GJRBXRKXJ4DCEF,Hyundai,Santa Fe,2024,Base,White,84586,used,2024-11-09,34612.31,27469.07,sold,salvage,1002
50296,N3ZJGDEC5UYMDZDCF,Toyota,Highlander,2017,Limited,Blue,10021,new,2025-09-14,35643.92,27472.49,pending,clean,1006
50297,WGLLYDEHL96YDM26C,BMW,3 Series,2019,Limited,Black,"90,929 mi",used,2025-06-25,11672.08,9040.77,sold,clean,1005
50298,0HWHT19H8X3ECZRVS,BMW,5 Series,2021,Limited,Black,64599,new,2023-07-13,29733.72,24236.48,sold,rebuilt ,1002
50299,RNW7YAE7NZ3N1UC0Y,BMW,X3,2024,Limited,Black,80492,certified,2025-12-23,55448.58,43539.85,sold,clean,1001
50300,6ED1GCVMCSB7PZR1K,Jeep,Cherokee,2024,Base,Silver,61912,used,2026-01-22,14977.95,11139.97,sold,clean,1005
50301,T6XXD5WGTWWSTU3L2,bmw,3 Series,2022,LE,Gray,56213,new,2025-11-04,52872.47,42449.19,sold,rebuilt,1002
50302,FXYML6676FN03H2BD,Jeep,Grand Cherokee,2017,LE,Black,30568,certified,2023-12-02,36552.07,33773.78,sold,rebuilt,1001
50303,LSDD57KXWDDA3MYBU,Chevrolet,Tahoe,2022,Sport,Blue,60452,certified,2023-08-21,13993.21,10497.47,sold,rebuilt,1004
50304,6N6TB5ATHBMUH3G85,Toyota,RAV4,2018,LE,Gray,23932,certified,2026-02-07,47021.37,40022.17,sold,rebuilt,1005
50305,4V5BT0XCLPFS5VU8H,BMW,5 Series,2021,Sport,Silver,15190,new,2024-01-24,22524.64,20159.84,pending,salvage,1001
50306,DFKCKGXK2MD74708X,Chevralet,Tahoe,2026,Sport,Black,29045,new,2026-02-10,36211.57,34184.27,sold,salvage,1006
50307,TKPHZGHAF89NFRY6E,Hyundai,Sonata,2025,Base,Red,55550,certified,2025-07-03,9080.32,8581.42,sold,rebuilt,1006
50308,1B3E5EJZYD5ZTNH7L,Chevrolet,Tahoe,2022,XLE,Black,11242,certified,2023-12-28,16262.29,12086.69,sold,clean,1005
50309,FD965G8X41SX8AN9E,Chevrolet,Malibu,2024,Sport,Green,68411,used,2024-01-18,20139.05,18108.41,in_stock,rebuilt,1005
50310,2M6JJT53FRW871CGR,chevrolet,Equinox,2017,Base,Blue,37993,new,2025-09-25,48425.42,43580.88,sold,clean,1005
50311,M6HA2T344Z30TCVMF,Hyundai,Tucson,2026,Base,White,13922,new,2026-06-20,20280.36,15300.71,in_stock,salvage,1004
50312,54WEXZ7JHSEFS1SDL,Nissan,Frontier,2024,LE,Red,20917,certified,2026-04-19,17282.07,15162.11,sold,clean,1004
50313,RN33VVK8P477UV8NL,Hyundai,Sonata,2020,XLE,Gray,"84,294 mi",used,2023-07-10,15414.54,14612.23,in_stock,clean,1001
50314,F78H8F1VUWMN1PMU8,Jeep,Cherokee,2016,Base,Silver,59849,new,2026-02-17,42654.15,36130.74,in_stock,Salvage,1002
50315,F1CC1MUKS7527XNJR,Jeep,Cherokee,2025,Base,Red,"21,656 mi",used,2024-09-14,39333.14,34766.89,sold,clean,1004
50316,VHEARU25CB4G4PT8S,Jeep,Grand Cherokee,2024,Base,Black,93757,new,2024-12-26,36759.84,27588.92,sold,salvage,1006
50317,WCYV1V9XBH7ZLWDAE,Hyundai,Tucson,2023,XLE,Silver,4799,new,2025-01-09,10252.78,8166.83,pending,Salvage,1001
50318,0SN8JSLHKS9HF8UCD,Nissan,Frontier,2023,XLE,White,61839,new,2023-11-12,24344.92,20045.9,sold,clean,1002
50319,X17JUUKV7MJL4V7K9,Hyundai,Tucson,2019,LE,White,63747,certified,2025-08-21,39287.27,34898.9,sold,rebuilt,1003
50320,8ZPWUE6RB9F9FKVKU,Chevrolet,Equinox,2017,LE,Red,"17,844 mi",used,2024-04-13,12668.06,9627.92,sold,salvage,1004
50321,TCBMR3550FUZYUWVU,Chevrolet,Malibu,2020,LE,Green,"19,523 mi",certified,2024-07-24,28790.75,26214.3,in_stock,clean,1005
50322,05R8YFRNEG1YPHK3T,BMW,5 Series,2021,Sport,Blue,33257,new,2025-01-15,26388.06,23849.36,sold,salvage,1006
50323,RRR02L0YBHPYWHDST,Hyundai,Sonata,2017,Base,White,"62,760 mi",certified,2024-06-20,41414.54,39052.76,sold,Rebuilt,1004
50324,4C2233RA7B3V3R95X,Chevralet,Equinox,2022,Limited,Black,59649,certified,2026-06-08,34281.17,31496.19,sold,clean,1005
50325,NXASK50NJ1V92NJDF,Ford,Edge,2019,Base,Green,16870,certified,2025-07-30,26053.95,20284.87,pending,clean,1004
50326,1WHEYF1VT3YKN307K,Jeep,Wrangler,2022,Limited,Black,"79,839 mi",new,2026-06-11,21091.24,16774.59,sold,rebuilt,1001
50327,FNU6SHB0PRGLAWUL9,Toyota,Camry,2018,LE,Blue,69237,certified,2023-08-02,8976.74,8114.95,sold,rebuilt,1004
50328,EJGCG0GA3D89W7BVK,HONDA,Pilot,2016,Limited,Gray,73228,new,2026-02-19,11761.59,8771.87,in_stock,rebuilt,1006
50329,JJP1XSL7FT7MZA71K,BMW,X5,2019,LE,Green,79093,used,2024-07-31,30859.29,23789.02,sold,clean ,1002
50330,AE2F4971RB8N6LKX7,BMWa,X3,2021,Limited,Silver,"29,116 mi",certified,2024-10-29,20692.42,18110.07,in_stock,clean,1005
50331,5JMPRY4JPUKJRVJK3,Chevrolet,Tahoe,2020,Base,Black,67284,certified,2024-11-07,16087.76,12400.98,sold,clean ,1001
50332,GKZH8TSWMHBWS9NBS,Nissan,Sentra,2017,Sport,Red,44232,used,2024-03-17,17428.74,13221.43,sold,,1004
50333,G544HKU81X614W4L4,Nissan,Pathfinder,2021,Limited,Blue,87149,certified,2024-12-29,34720.65,27132.06,sold,rebuilt,1006
50334,YVX61SVV5LCDGN819,Toyota,Corolla,2019,XLE,Green,80546,used,2024-05-10,18133.39,13921.95,in_stock,rebuilt,1002
50335,8DY7J186NCDKDNCUN,Honda,Accord,2019,Base,Green,54989,new,2026-03-25,36346.29,32986.34,in_stock,salvage,1004
50336,Y0YA4L8HHD1NE0VUD,BMW,3 Series,2022,Sport,Gray,25571,certified,2024-03-26,34369.86,31559.44,sold,rebuilt,1006
50337,XT7N7CULEWH0KS558,Hyundai,Santa Fe,2016,Base,Black,87193,certified,2025-09-28,29804.28,24018.02,sold,clean,1005
50338,HMNXWNP4C2KAP83DJ,Jeep,Cherokee,2026,Base,Blue,62234,certified,2024-10-01,12501.0,10072.27,sold,clean,1004
50339,B5AU14BCYYSEUNUUE,Toyota,Highlander,2026,Sport,Black,11871,certified,2026-05-30,19611.33,16780.73,sold,rebuilt,1003
50340,5WGTZCC41BR3RUAF1,Toyota,Corolla,2017,Sport,Red,"22,656 mi",used,2025-11-15,30522.55,24231.4,sold,salvage,1002
50341,M1TUU09G2WU3GYL93,Honda,Accord,2024,Base,Silver,22619,used,2025-08-10,45025.52,40039.58,sold,rebuilt,1005
50342,B4BGJZ5D2BKLKT5EW,Honda,CR-V,2023,Base,Gray,77020,new,2026-06-06,24438.21,19161.46,sold,salvage,1004
50343,553W5AW3BF2Y2EKW4,Jeep,Compass,2022,LE,Silver,2475,new,2026-06-28,11842.62,9218.04,pending,rebuilt,1004
50344,UMKV8V18ZHP4EUBUU,Jeep,Grand Cherokee,2022,LE,Silver,"82,531 mi",used,2026-03-21,25594.34,21752.9,sold,clean,1006
50345,JGMCZ99VEN2L1PFRW,Toyota,Camry,2025,XLE,Gray,"80,010 mi",new,2026-04-09,42568.13,32012.62,in_stock,salvage,1001
50346,PHEWMRFF0W75AT9RF,BMW,3 Series,2018,Base,Gray,77272,certified,2024-07-28,16030.33,13923.9,sold,clean,1006
50347,EJP69UNEA5VFT53UM,Toyota,RAV4,2023,LE,Black,21879,used,2026-01-06,38763.6,29554.18,pending,salvage,1001
50348,NKKUDFH1M9BF3C6SL,Ford,F-150,2024,Base,Green,54822,certified,2025-10-17,14317.58,11750.72,sold,rebuilt,1005
50349,ZDY400RUBDK48F3E6,BMW,X3,2018,Sport,Gray,72948,new,2026-06-07,33615.82,31725.02,sold,salvage,1003
50350,3HUMH90MSDBVUKLU3,Chevrolet,Traverse,2024,Limited,Gray,82236,used,2026-06-23,47795.28,42382.1,sold,clean,1004
50351,7R542XZ7HYY7LCNTE,Honda,Pilot,2026,LE,Red,"6,481 mi",new,2024-09-15,39828.89,36710.48,in_stock,rebuilt,1004
50352,7K8LZB2NZRHLH0ECB,Jeep,Grand Cherokee,2025,Limited,Red,84167,certified,2025-08-15,59173.12,44059.59,sold,rebuilt,1001
50353,XB66FDFLDTYR9701R,Ford,Edge,2024,XLE,Silver,"56,693 mi",certified,2024-09-07,36991.77,27500.93,sold,Clean,1002
50354,5R2N6Z7CEYEA68RP4,Jeep,Cherokee,2024,LE,Gray,25189,certified,2024-05-10,30605.96,28233.04,sold,Rebuilt,1001
50355,45WM7X5EUEM0ZJG2Z,Nissan,Sentra,2019,Limited,Green,"29,118 mi",new,2025-10-14,53781.69,41357.02,sold,clean,1004
50356,VL5L0TYLNKUBJNCEJ,Nissan,Sentra,2018,Limited,Silver,84754,used,2024-02-28,10450.3,8359.75,sold,rebuilt,1002
50357,JDDWCH57TGM9NJV0G,BMW,3 Series,2017,Base,Red,88058,used,2024-09-24,60176.28,44745.86,in_stock,clean,1006
50358,563K7U15PA6KH8MEJ,HYUNDAI,Sonata,2023,Limited,Green,79825,used,2025-01-10,50492.89,40823.03,sold,rebuilt,1001
50359,1N096NGFFP0VMX17U,Toyota,Highlander,2021,Sport,Green,65483,used,2024-03-28,42810.39,32070.25,sold,salvage,1003
50360,SKCV4AV15WC7JVCG9,Nissan,Rogue,2023,Limited,Red,"50,620 mi",used,2024-12-22,17034.75,14067.52,sold,rebuilt,1005
50361,GEZL8XA6P4FSMCWD2,BMW,3 Series,2019,LE,Green,"73,000 mi",certified,2023-10-11,32093.74,26061.02,pending,clean,1002
50362,FGFPB7R31F26H545E,Chevrolet,Tahoe,2022,LE,Gray,76211,used,2025-07-29,28840.11,26736.91,pending,rebuilt,1004
50363,LHJ5EJFZH5B2K6RG4,BMW,3 Series,2023,LE,Green,47655,new,2023-08-12,13364.59,10372.19,in_stock,clean,1003
50364,ZHJB3GJ197S7AGUU9,Ford,Edge,2023,Sport,Black,58655,used,2024-11-20,15969.75,13347.46,sold,clean,1006
50365,E8P393ULHXEFJ2EAE,Jeep,Wrangler,2018,Limited,Blue,19043,certified,2026-01-04,55711.74,41678.78,sold,rebuilt,1002
50366,6RL3WL4355PBFTJNY,BMW,X5,2026,LE,Gray,92123,used,2025-07-26,37387.31,32358.19,sold,salvage,1006
50367,W4BX1THRFB222CK8K,Nissan,Rogue,2025,XLE,Silver,"53,227 mi",certified,2026-02-05,53331.98,44918.17,sold,rebuilt,1001
50368,Y0AP2PK4LR7XBYVPK,Chevrolet,Malibu,2018,Sport,Black,"68,200 mi",certified,2024-04-06,10111.65,8236.85,sold,,1002
50369,TZ7DKPB7ECY1WCB35,BMW,X3,2020,Base,Silver,90211,used,2025-11-23,56953.14,42933.39,sold,salvage,1005
50370,0B6Y83TW1SMGWH2WL,Hyundai,Sonata,2020,Base,Green,91991,new,2025-10-24,37393.53,32914.74,sold,salvage,1003
50371,K4Y48L31JWRUG6EWC,Chevrolet,Tahoe,2024,Limited,Blue,"55,869 mi",certified,2023-12-18,38165.35,35543.26,sold,clean,1004
50372,1607UFLM9748ATUW7,Jeep,Compass,2017,Limited,Gray,15269,certified,2024-03-25,25278.58,23072.64,in_stock,clean,1005
50373,RXX7GVM6CPFFMEKYY,Nissan,Altima,2019,XLE,White,"53,454 mi",certified,2024-04-18,34126.6,30302.83,in_stock,rebuilt,1006
50374,CAK9YWEEEHJBFZCK1,Ford,Explorer,2017,XLE,Silver,5937,used,2023-12-14,46900.87,39937.77,in_stock,salvage,1003
50375,73V499BBTXK1BYG90,Ford,Mustang,2020,Sport,Silver,6788,used,2025-01-30,42003.02,33570.56,sold,clean,1001
50376,X0UY5YM3Z8CDZ3JVV,Chevrolet,Tahoe,2019,LE,Red,39707,certified,2024-11-05,39341.8,36353.32,sold,clean,1006
